Assuming 9 as type relation
Loading files... 
  Starting wikidata.nt
  Finished wikidata.nt, still running: 0
Loaded 8396749 facts in 55.34 s using 27929 MB
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 32 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?g  <http://example.com/_OBSOLETE__grandparent_P45>  ?a  ?g  <http://example.com/country_of_citizenship_P27>  ?b   => ?a  <http://example.com/country_of_citizenship_P27>  ?b	0.00060702	0.513888889	0.762886598	148	288	194	-1
?g  <http://example.com/country_P17>  ?b  ?g  <http://example.com/head_of_government_P6>  ?a   => ?a  <http://example.com/country_of_citizenship_P27>  ?b	0.001579073	0.044359949	0.93902439	385	8679	410	-1
?g  <http://example.com/child_P40>  ?a  ?g  <http://example.com/country_of_citizenship_P27>  ?b   => ?a  <http://example.com/country_of_citizenship_P27>  ?b	0.018776608	0.452014218	0.864915927	4578	10128	5293	-1
?g  <http://example.com/country_of_citizenship_P27>  ?b  ?g  <http://example.com/performer_musical_artist_P175>  ?a   => ?a  <http://example.com/country_of_citizenship_P27>  ?b	0.001107402	0.769230769	0.84375	270	351	320	-1
?h  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?a  <http://example.com/father_P22>  ?h   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.002959268	0.589784097	1	1120	1899	1120	-1
?h  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?a  <http://example.com/child_P40>  ?h   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.003318607	0.411263916	1	1256	3054	1256	-1
?h  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?a  <http://example.com/spouse_P26>  ?h   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.001011964	0.276135544	1	383	1387	383	-1
?h  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?a  <http://example.com/mother_P25>  ?h   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.001395083	0.3163571	1	528	1669	528	-1
?g  <http://example.com/cast_member_P161>  ?a  ?g  <http://example.com/narrative_set_in_P840>  ?b   => ?a  <http://example.com/country_of_citizenship_P27>  ?b	0.002961274	0.01952882	0.025082508	722	36971	28785	-1
?g  <http://example.com/country_of_citizenship_P27>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/country_of_citizenship_P27>  ?b	0.001640595	0.537634409	0.879120879	400	744	455	-1
?g  <http://example.com/country_of_citizenship_P27>  ?b  ?g  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/country_of_citizenship_P27>  ?b	0.001607783	0.537722908	0.873051225	392	729	449	-1
?h  <http://example.com/is_a_list_of_P360>  ?b  ?a  <http://example.com/noble_family_P53>  ?h   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.000871927	0.117521368	1	330	2808	330	-1
?h  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?a  <http://example.com/capital_P36>  ?h   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.000565432	0.115926327	0.972727273	214	1846	220	-1
?h  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?a  <http://example.com/part_of_P361>  ?h   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.000340844	0.010355623	0.977272727	129	12457	132	-1
?g  <http://example.com/cast_member_P161>  ?a  ?g  <http://example.com/country_of_origin_P495>  ?b   => ?a  <http://example.com/country_of_citizenship_P27>  ?b	0.027201063	0.312270459	0.493893357	6632	21238	13428	-1
?h  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?a  <http://example.com/brother_P7>  ?h   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.000459743	0.474114441	1	174	367	174	-1
?h  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?a  <http://example.com/shares_border_with_P47>  ?h   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.000742459	0.491258741	1	281	572	281	-1
?g  <http://example.com/cast_member_P161>  ?a  ?g  <http://example.com/country_P17>  ?b   => ?a  <http://example.com/country_of_citizenship_P27>  ?b	0.013112455	0.633320127	0.781853754	3197	5048	4089	-1
?h  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?a  <http://example.com/contains_administrative_territorial_entity_P150>  ?h   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.000496734	0.136330674	1	188	1379	188	-1
?h  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.001603817	0.763522013	0.996715928	607	795	609	-1
?h  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?a  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.001593249	0.697109827	0.998344371	603	865	604	-1
?g  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?g  <http://example.com/capital_P36>  ?a   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.000560147	0.477477477	0.972477064	212	444	218	-1
?g  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?g  <http://example.com/child_P40>  ?a   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.004156186	0.460749854	1	1573	3414	1573	-1
?g  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?g  <http://example.com/mother_P25>  ?a   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.000985542	0.462779156	1	373	806	373	-1
?g  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?g  <http://example.com/spouse_P26>  ?a   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.001011964	0.275737941	1	383	1389	383	-1
?g  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?g  <http://example.com/father_P22>  ?a   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.002245873	0.391164289	1	850	2173	850	-1
?g  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?g  <http://example.com/brother_P7>  ?a   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.000446532	0.431122449	1	169	392	169	-1
?g  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?g  <http://example.com/shares_border_with_P47>  ?a   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.000903634	0.608540925	1	342	562	342	-1
?a  <http://example.com/taxon_author_P405>  ?h  ?b  <http://example.com/taxon_author_P405>  ?h   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.001938012	0.000182599	0.000207139	539	2951823	2602123	-1
?a  <http://example.com/Code_of_nomenclature_P944>  ?h  ?b  <http://example.com/Code_of_nomenclature_P944>  ?h   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.00116856	0.000645796	0.000662279	325	503255	490730	-1
?a  <http://example.com/occupation_P106>  ?h  ?h  <http://example.com/subclass_of_P279>  ?b   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.00182312	0.001845887	0.109211776	690	373804	6318	-1
?g  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.001598533	0.772669221	0.996705107	605	783	607	-1
?g  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?g  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.00158268	0.794429708	0.998333333	599	754	600	-1
?g  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?g  <http://example.com/contains_administrative_territorial_entity_P150>  ?a   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.001363377	0.517034068	1	516	998	516	-1
?h  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.014513623	0.353565911	0.996733805	5493	15536	5511	-1
?a  <http://example.com/_OBSOLETE__family_P71>  ?g  ?g  <http://example.com/taxonomic_type_P427>  ?b   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.000481806	0.02956752	0.242753623	134	4532	552	-1
?g  <http://example.com/_OBSOLETE__family_P71>  ?b  ?g  <http://example.com/_OBSOLETE__genus_P74>  ?a   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.031446857	0.547583271	0.759267298	8746	15972	11519	-1
?g  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b  ?g  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?a   => ?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?b	0.003630387	0.076884338	0.989913545	1374	17871	1388	-1
?a  <http://example.com/country_P17>  ?h  ?b  <http://example.com/country_P17>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.97736326	0.000001322	0.000199875	86611	65492328350	433325052	-2
?b  <http://example.com/_OBSOLETE__family_P71>  ?h  ?a  <http://example.com/_OBSOLETE__order_P70>  ?h   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.001326765	0.001295719	0.005762384	369	284784	64036	-1
?a  <http://example.com/_OBSOLETE__family_P71>  ?h  ?b  <http://example.com/_OBSOLETE__family_P71>  ?h   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.33215878	0.0001159	0.000223678	92380	797064442	413004555	-1
?a  <http://example.com/_OBSOLETE__family_P71>  ?h  ?b  <http://example.com/_OBSOLETE__order_P70>  ?h   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.001215303	0.001186864	0.004124416	338	284784	81951	-1
?a  <http://example.com/_OBSOLETE__family_P71>  ?h  ?b  <http://example.com/parent_taxon_P171>  ?h   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.319531138	0.006961257	0.00936532	88868	12766085	9489051	-1
?a  <http://example.com/_OBSOLETE__order_P70>  ?h  ?b  <http://example.com/parent_taxon_P171>  ?h   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.008187113	0.000331268	0.000748089	2277	6873587	3043756	-1
?a  <http://example.com/_OBSOLETE__genus_P74>  ?h  ?b  <http://example.com/parent_taxon_P171>  ?h   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.000773048	0.00000881	0.000009001	215	24405416	23885004	-1
?a  <http://example.com/parent_taxon_P171>  ?h  ?b  <http://example.com/parent_taxon_P171>  ?h   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.00072271	0.00000462	0.00000462	201	43501935	43501935	-1
?g  <http://example.com/_OBSOLETE__family_P71>  ?a  ?g  <http://example.com/_OBSOLETE__order_P70>  ?b   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.006511578	0.479735099	0.60066335	1811	3775	3015	-1
?g  <http://example.com/_OBSOLETE__order_P70>  ?b  ?g  <http://example.com/parent_taxon_P171>  ?a   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.002847692	0.044842034	0.064992614	792	17662	12186	-1
?g  <http://example.com/_OBSOLETE__family_P71>  ?b  ?g  <http://example.com/parent_taxon_P171>  ?a   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.033999712	0.484550346	0.644317253	9456	19515	14676	-1
?g  <http://example.com/parent_taxon_P171>  ?a  ?g  <http://example.com/parent_taxon_P171>  ?b   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.000514167	0.004031917	0.005104044	143	35467	28017	-1
?g  <http://example.com/_OBSOLETE__genus_P74>  ?b  ?g  <http://example.com/parent_taxon_P171>  ?a   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.000435064	0.006625055	0.009486476	121	18264	12755	-1
?a  <http://example.com/place_of_death_P20>  ?h  ?b  <http://example.com/twin_city_P190>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001597065	0.001204729	0.001344941	484	401750	359867	-1
?b  <http://example.com/capital_P36>  ?h  ?a  <http://example.com/place_of_death_P20>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001507972	0.0014913	0.001672424	457	306444	273256	-1
?a  <http://example.com/country_of_citizenship_P27>  ?h  ?b  <http://example.com/country_of_citizenship_P27>  ?h   => ?a  <http://example.com/succeeded_by_P156>  ?b	0.003962799	0.000000069	0.00004519	418	6064575328	9249800	-1
?a  <http://example.com/award_received_P166>  ?h  ?b  <http://example.com/award_received_P166>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000508157	0.000001388	0.000003502	154	110962053	43978952	-1
?b  <http://example.com/contains_administrative_territorial_entity_P150>  ?h  ?a  <http://example.com/place_of_death_P20>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000405866	0.001426831	0.001595972	123	86205	77069	-1
?a  <http://example.com/place_of_death_P20>  ?h  ?b  <http://example.com/shares_border_with_P47>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001682857	0.001398716	0.001540143	510	364620	331138	-1
?h  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b  ?a  <http://example.com/place_of_burial_P119>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.003596695	0.078434194	0.108392999	1090	13897	10056	-1
?h  <http://example.com/place_of_death_P20>  ?b  ?a  <http://example.com/spouse_P26>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001547569	0.073258357	0.11265914	469	6402	4163	-1
?h  <http://example.com/place_of_birth_P19>  ?b  ?a  <http://example.com/spouse_P26>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001369384	0.051146167	0.072186467	415	8114	5749	-1
?a  <http://example.com/mother_P25>  ?h  ?h  <http://example.com/place_of_death_P20>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.003375614	0.21352536	0.305373134	1023	4791	3350	-1
?a  <http://example.com/mother_P25>  ?h  ?h  <http://example.com/place_of_birth_P19>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001349586	0.080101841	0.110720087	409	5106	3694	-1
?a  <http://example.com/child_P40>  ?h  ?h  <http://example.com/place_of_birth_P19>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.004903384	0.147845985	0.211349737	1486	10051	7031	-1
?a  <http://example.com/child_P40>  ?h  ?h  <http://example.com/place_of_death_P20>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.002068925	0.056384892	0.085340955	627	11120	7347	-1
?a  <http://example.com/father_P22>  ?h  ?h  <http://example.com/place_of_death_P20>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.006309065	0.194843575	0.338526912	1912	9813	5648	-1
?a  <http://example.com/father_P22>  ?h  ?h  <http://example.com/place_of_birth_P19>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.006299166	0.190880912	0.304126175	1909	10001	6277	-1
?a  <http://example.com/brother_P7>  ?h  ?h  <http://example.com/place_of_birth_P19>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.003504303	0.455793991	0.624705882	1062	2330	1700	-1
?a  <http://example.com/brother_P7>  ?h  ?h  <http://example.com/place_of_death_P20>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000646745	0.129543952	0.180312787	196	1513	1087	-1
?h  <http://example.com/headquarters_location_P159>  ?b  ?a  <http://example.com/member_of_political_party_P102>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.004019059	0.029162477	0.075441313	1218	41766	16145	-1
?h  <http://example.com/country_P17>  ?b  ?a  <http://example.com/member_of_political_party_P102>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000336571	0.002124026	0.005362494	102	48022	19021	-1
?h  <http://example.com/place_of_birth_P19>  ?b  ?a  <http://example.com/sister_P9>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001088908	0.450204638	0.563139932	330	733	586	-1
?a  <http://example.com/alma_mater_P69>  ?h  ?h  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.005289451	0.038213979	0.087485674	1603	41948	18323	-1
?h  <http://example.com/parent_taxon_P171>  ?b  ?a  <http://example.com/parent_taxon_P171>  ?h   => ?a  <http://example.com/parent_taxon_P171>  ?b	0.000668776	0.000799075	0.000799075	186	232769	232769	-1
?b  <http://example.com/country_P17>  ?h  ?h  <http://example.com/head_of_state_P35>  ?a   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000333272	0.000281011	0.000337933	101	359417	298876	-1
?a  <http://example.com/alma_mater_P69>  ?h  ?h  <http://example.com/country_P17>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000412465	0.002973005	0.007470268	125	42045	16733	-1
?b  <http://example.com/country_P17>  ?h  ?a  <http://example.com/place_of_death_P20>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001501373	0.000009179	0.000009655	455	49569853	47125510	-1
?a  <http://example.com/country_of_citizenship_P27>  ?h  ?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.033640647	0.000814897	0.001340817	10195	12510783	7603571	-1
?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h  ?a  <http://example.com/place_of_death_P20>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001758751	0.000010823	0.00001195	533	49245360	44602416	-1
?h  <http://example.com/place_of_birth_P19>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001224196	0.258536585	0.29847144	371	1435	1243	-1
?h  <http://example.com/place_of_death_P20>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000762235	0.163020466	0.204424779	231	1417	1130	-1
?h  <http://example.com/place_of_birth_P19>  ?b  ?a  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001220896	0.263908702	0.299837925	370	1402	1234	-1
?h  <http://example.com/place_of_death_P20>  ?b  ?a  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001042712	0.216290212	0.260511129	316	1461	1213	-1
?g  <http://example.com/capital_P36>  ?b  ?a  <http://example.com/country_of_citizenship_P27>  ?g   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.049466105	0.075783312	0.134364076	14991	197814	111570	-1
?g  <http://example.com/capital_P36>  ?b  ?a  <http://example.com/place_of_death_P20>  ?g   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000498258	0.031050792	0.033978398	151	4863	4444	-1
?a  <http://example.com/place_of_death_P20>  ?g  ?g  <http://example.com/twin_city_P190>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001946835	0.001380133	0.001550477	590	427495	380528	-1
?a  <http://example.com/place_of_death_P20>  ?g  ?g  <http://example.com/shares_border_with_P47>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001788448	0.001055403	0.001168247	542	513548	463943	-1
?g  <http://example.com/cast_member_P161>  ?a  ?g  <http://example.com/narrative_set_in_P840>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.00601539	0.049308918	0.054048445	1823	36971	33729	-1
?g  <http://example.com/director_P57>  ?a  ?g  <http://example.com/narrative_set_in_P840>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001171401	0.060528559	0.074439086	355	5865	4769	-1
?g  <http://example.com/narrative_set_in_P840>  ?b  ?g  <http://example.com/screenwriter_P58>  ?a   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000920622	0.057692308	0.076229508	279	4836	3660	-1
?g  <http://example.com/narrative_set_in_P840>  ?b  ?g  <http://example.com/producer_P162>  ?a   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000716039	0.039765439	0.057271048	217	5457	3789	-1
?g  <http://example.com/director_of_photography_P344>  ?a  ?g  <http://example.com/narrative_set_in_P840>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000402566	0.042792003	0.05167302	122	2851	2361	-1
?g  <http://example.com/contains_administrative_territorial_entity_P150>  ?b  ?a  <http://example.com/country_of_citizenship_P27>  ?g   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.029110131	0.00186834	0.003027996	8822	4721839	2913478	-1
?g  <http://example.com/contains_administrative_territorial_entity_P150>  ?b  ?a  <http://example.com/place_of_death_P20>  ?g   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000376168	0.000350286	0.000390474	114	325448	291953	-1
?g  <http://example.com/place_of_death_P20>  ?b  ?g  <http://example.com/spouse_P26>  ?a   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001567367	0.07421875	0.113881563	475	6400	4171	-1
?g  <http://example.com/place_of_birth_P19>  ?b  ?g  <http://example.com/spouse_P26>  ?a   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001369384	0.051158777	0.072199026	415	8112	5748	-1
?g  <http://example.com/mother_P25>  ?a  ?g  <http://example.com/place_of_birth_P19>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000897524	0.071409819	0.114189757	272	3809	2382	-1
?g  <http://example.com/brother_P7>  ?a  ?g  <http://example.com/place_of_birth_P19>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.003481205	0.458895172	0.627602617	1055	2299	1681	-1
?g  <http://example.com/brother_P7>  ?a  ?g  <http://example.com/place_of_death_P20>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000626947	0.127602418	0.174632353	190	1489	1088	-1
?g  <http://example.com/father_P22>  ?a  ?g  <http://example.com/place_of_birth_P19>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.003821076	0.189184774	0.261517615	1158	6121	4428	-1
?g  <http://example.com/father_P22>  ?a  ?g  <http://example.com/place_of_death_P20>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001729053	0.079405971	0.115903561	524	6599	4521	-1
?g  <http://example.com/chairperson_P488>  ?a  ?g  <http://example.com/headquarters_location_P159>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000389367	0.118951613	0.199661591	118	992	591	-1
?g  <http://example.com/place_of_birth_P19>  ?b  ?g  <http://example.com/sister_P9>  ?a   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000989916	0.391644909	0.542495479	300	766	553	-1
?g  <http://example.com/child_P40>  ?a  ?g  <http://example.com/place_of_death_P20>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.008262499	0.1822947	0.301142514	2504	13736	8315	-1
?g  <http://example.com/child_P40>  ?a  ?g  <http://example.com/place_of_birth_P19>  ?b   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.007473866	0.147903879	0.225104353	2265	15314	10062	-1
?a  <http://example.com/_OBSOLETE__genus_P74>  ?h  ?b  <http://example.com/taxonomic_type_P427>  ?h   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.000492234	0.986013986	1	141	143	141	-1
?a  <http://example.com/parent_taxon_P171>  ?h  ?b  <http://example.com/taxonomic_type_P427>  ?h   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.000467797	0.712765957	0.917808219	134	188	146	-1
?h  <http://example.com/_OBSOLETE__family_P71>  ?b  ?a  <http://example.com/basionym_P566>  ?h   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.003627173	0.999038462	1	1039	1040	1039	-1
?h  <http://example.com/_OBSOLETE__family_P71>  ?b  ?a  <http://example.com/taxonomic_type_P427>  ?h   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.000586492	0.943820225	0.99408284	168	178	169	-1
?g  <http://example.com/place_of_birth_P19>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001197798	0.238345371	0.295843521	363	1523	1227	-1
?g  <http://example.com/place_of_death_P20>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000983317	0.191639871	0.252971138	298	1555	1178	-1
?g  <http://example.com/place_of_birth_P19>  ?b  ?g  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.001197798	0.24055666	0.298274445	363	1509	1217	-1
?g  <http://example.com/place_of_death_P20>  ?b  ?g  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.000752336	0.150197628	0.199300699	228	1518	1144	-1
?g  <http://example.com/country_P17>  ?b  ?a  <http://example.com/place_of_death_P20>  ?g   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.002382398	0.005163745	0.00580764	722	139821	124319	-1
?a  <http://example.com/_OBSOLETE__order_P70>  ?g  ?g  <http://example.com/taxonomic_type_P427>  ?b   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.001026361	0.842406877	0.954545455	294	349	308	-1
?g  <http://example.com/_OBSOLETE__family_P71>  ?b  ?g  <http://example.com/basionym_P566>  ?a   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.003529424	0.998025666	1	1011	1013	1011	-1
?g  <http://example.com/_OBSOLETE__family_P71>  ?b  ?g  <http://example.com/taxonomic_type_P427>  ?a   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.000572528	0.807881773	0.993939394	164	203	165	-1
?g  <http://example.com/_OBSOLETE__family_P71>  ?b  ?g  <http://example.com/_OBSOLETE__genus_P74>  ?a   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.033011112	0.592036063	0.978780665	9456	15972	9661	-1
?g  <http://example.com/_OBSOLETE__family_P71>  ?b  ?g  <http://example.com/parent_taxon_P171>  ?a   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.034442431	0.505559826	0.978478627	9866	19515	10083	-1
?b  <http://example.com/country_P17>  ?h  ?a  <http://example.com/country_of_citizenship_P27>  ?h   => ?a  <http://example.com/member_of_sports_team_P54>  ?b	0.016285934	0.00000022	0.000006385	4028	18319474591	630875448	-1
?g  <http://example.com/_OBSOLETE__order_P70>  ?b  ?a  <http://example.com/parent_taxon_P171>  ?g   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.001179966	0.003260314	0.004194433	338	103671	80583	-1
?a  <http://example.com/_OBSOLETE__genus_P74>  ?g  ?g  <http://example.com/_OBSOLETE__order_P70>  ?b   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.001176475	0.004013577	0.004530483	337	83965	74385	-1
?h  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b  ?a  <http://example.com/place_of_death_P20>  ?h   => ?a  <http://example.com/place_of_birth_P19>  ?b	0.002487989	0.004035042	0.004539735	754	186863	166089	-1
?a  <http://example.com/basionym_P566>  ?h  ?h  <http://example.com/taxon_rank_P105>  ?b   => ?a  <http://example.com/taxon_rank_P105>  ?b	0.001671889	0.820666097	0.820666097	961	1171	1171	-1
?a  <http://example.com/_OBSOLETE__order_P70>  ?h  ?b  <http://example.com/parent_taxon_P171>  ?h   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.217001979	0.009043313	0.012639559	62160	6873587	4917893	-1
