Assuming 9 as type relation
Loading files... 
  Starting dbpedia2.tsv
  Finished dbpedia2.tsv, still running: 0
Loaded 6704524 facts in 47.02 s using 36293 MB
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 32 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  <dbo:after>  ?h  ?h  <dbo:location>  ?b   => ?a  <dbo:location>  ?b	0.00209428	0.040173202	0.16088632	167	4157	1038	-1
?a  <dbo:birthPlace>  ?h  ?h  <dbo:subdivisionName>  ?b   => ?a  <dbo:location>  ?b	0.014459312	0.01866753	0.175414575	1153	61765	6573	-1
?a  <dbo:before>  ?h  ?h  <dbo:location>  ?b   => ?a  <dbo:location>  ?b	0.001931252	0.037625214	0.156345178	154	4093	985	-1
?a  <dbo:location>  ?h  ?h  <dbo:subdivisionName>  ?b   => ?a  <dbo:location>  ?b	0.071293312	0.138415466	0.138415466	5685	41072	41072	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:south>  ?b	0.718173837	0.000000016	0.00007236	818	50274101019	11304643	-1
?h  <dbo:largestcity>  ?b  ?a  <dbo:location>  ?h   => ?a  <dbo:location>  ?b	0.011988814	0.105717129	0.105717129	956	9043	9043	-1
?h  <dbo:capital>  ?b  ?a  <dbo:location>  ?h   => ?a  <dbo:location>  ?b	0.032429992	0.092897942	0.092897942	2586	27837	27837	-1
?a  <dbo:location>  ?h  ?h  <dbo:mapCaption>  ?b   => ?a  <dbo:location>  ?b	0.010747294	0.080153386	0.080153386	857	10692	10692	-1
?h  <dbo:county>  ?b  ?a  <dbo:location>  ?h   => ?a  <dbo:location>  ?b	0.003824883	0.104344851	0.104344851	305	2923	2923	-1
?a  <dbo:location>  ?h  ?h  <dbo:shireCounty>  ?b   => ?a  <dbo:location>  ?b	0.002784013	0.494432071	0.494432071	222	449	449	-1
?h  <dbo:largestCity>  ?b  ?a  <dbo:location>  ?h   => ?a  <dbo:location>  ?b	0.010120264	0.083161583	0.083161583	807	9704	9704	-1
?a  <dbo:location>  ?h  ?h  <dbo:seat>  ?b   => ?a  <dbo:location>  ?b	0.002320011	0.102209945	0.102209945	185	1810	1810	-1
?a  <dbo:location>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:location>  ?b	0.001692981	0.049180328	0.049180328	135	2745	2745	-1
?g  <dbo:ground>  ?a  ?g  <dbo:ground>  ?b   => ?a  <dbo:location>  ?b	0.00521689	0.018484781	0.396946565	416	22505	1048	-1
?h  <dbo:location>  ?b  ?a  <dbo:location>  ?h   => ?a  <dbo:location>  ?b	0.019676202	0.148326716	0.148326716	1569	10578	10578	-1
?g  <dbo:stadium>  ?a  ?g  <dbo:stadium>  ?b   => ?a  <dbo:location>  ?b	0.00229493	0.01437888	0.204469274	183	12727	895	-1
?g  <dbo:country>  ?b  ?g  <dbo:starring>  ?a   => ?a  <dbo:location>  ?b	0.017306028	0.046700508	0.151116951	1380	29550	9132	-1
?g  <dbo:country>  ?b  ?g  <dbo:director>  ?a   => ?a  <dbo:location>  ?b	0.001805846	0.021101993	0.177777778	144	6824	810	-1
?g  <dbo:country>  ?b  ?g  <dbo:writer>  ?a   => ?a  <dbo:location>  ?b	0.001329304	0.011510479	0.22410148	106	9209	473	-1
?a  <dbo:title>  ?h  ?b  <dbo:title>  ?h   => ?a  <dbo:title>  ?b	0.006228598	0.000013655	0.000013655	844	61807247	61807247	-1
?g  <dbo:label>  ?a  ?g  <dbo:origin>  ?b   => ?a  <dbo:location>  ?b	0.001705522	0.005887446	0.042767296	136	23100	3180	-1
?g  <dbo:before>  ?a  ?g  <dbo:title>  ?b   => ?a  <dbo:title>  ?b	0.224192644	0.257702487	0.765966567	30379	117884	39661	-1
?g  <dbo:location>  ?b  ?g  <dbo:nearS>  ?a   => ?a  <dbo:location>  ?b	0.007436576	0.642470206	0.861918605	593	923	688	-1
?g  <dbo:location>  ?b  ?g  <dbo:nearN>  ?a   => ?a  <dbo:location>  ?b	0.007424035	0.661452514	0.880952381	592	895	672	-1
?g  <dbo:location>  ?b  ?g  <dbo:nearE>  ?a   => ?a  <dbo:location>  ?b	0.006922411	0.65480427	0.873417722	552	843	632	-1
?g  <dbo:location>  ?b  ?g  <dbo:nearW>  ?a   => ?a  <dbo:location>  ?b	0.006922411	0.623024831	0.851851852	552	886	648	-1
?g  <dbo:location>  ?b  ?g  <dbo:nearSe>  ?a   => ?a  <dbo:location>  ?b	0.006408247	0.646835443	0.872013652	511	790	586	-1
?g  <dbo:location>  ?b  ?g  <dbo:nearNe>  ?a   => ?a  <dbo:location>  ?b	0.006169975	0.631578947	0.852686308	492	779	577	-1
?g  <dbo:location>  ?b  ?g  <dbo:nearSw>  ?a   => ?a  <dbo:location>  ?b	0.00605711	0.611392405	0.848857645	483	790	569	-1
?g  <dbo:after>  ?a  ?g  <dbo:title>  ?b   => ?a  <dbo:title>  ?b	0.233240347	0.275372042	0.775278418	31605	114772	40766	-1
?g  <dbo:location>  ?b  ?g  <dbo:nextYear_percent_27sRace>  ?a   => ?a  <dbo:location>  ?b	0.003360881	0.4604811	0.875816993	268	582	306	-1
?g  <dbo:location>  ?b  ?g  <dbo:previousYear_percent_27sRace>  ?a   => ?a  <dbo:location>  ?b	0.003298178	0.44957265	0.879598662	263	585	299	-1
?g  <dbo:location>  ?b  ?g  <dbo:nearNw>  ?a   => ?a  <dbo:location>  ?b	0.006019488	0.624187256	0.863309353	480	769	556	-1
?g  <dbo:location>  ?b  ?g  <dbo:parent>  ?a   => ?a  <dbo:location>  ?b	0.002169524	0.163207547	0.366525424	173	1060	472	-1
?g  <dbo:location>  ?b  ?g  <dbo:spouse>  ?a   => ?a  <dbo:location>  ?b	0.001316763	0.050215208	0.15578635	105	2091	674	-1
?h  <dbo:relatedInstance>  ?a  ?b  <dbo:youthclubs>  ?h   => ?a  <dbo:name>  ?b	0.001958544	0.006632713	0.009474931	168	25329	17731	-2
?g  <dbo:after>  ?a  ?g  <dbo:location>  ?b   => ?a  <dbo:location>  ?b	0.002069199	0.081280788	0.164015905	165	2030	1006	-1
?g  <dbo:before>  ?a  ?g  <dbo:location>  ?b   => ?a  <dbo:location>  ?b	0.001918712	0.070702403	0.158713693	153	2164	964	-1
?a  <dbo:club>  ?h  ?b  <dbo:youthclubs>  ?h   => ?a  <dbo:name>  ?b	0.006633403	0.005135843	0.006967745	569	110790	81662	-2
?b  <dbo:currentclub>  ?a  ?b  <dbo:youthclubs>  ?a   => ?a  <dbo:name>  ?b	0.004301802	0.458955224	0.572093023	369	804	645	-2
?a  <dbo:club>  ?h  ?b  <dbo:managerclubs>  ?h   => ?a  <dbo:name>  ?b	0.001562172	0.002338365	0.006291375	134	57305	21299	-2
?b  <dbo:clubs>  ?a  ?b  <dbo:youthclubs>  ?a   => ?a  <dbo:name>  ?b	0.004593252	0.131640494	0.183170618	394	2993	2151	-2
?g  <dbo:location>  ?a  ?g  <dbo:location>  ?b   => ?a  <dbo:location>  ?b	0.009994858	0.013412541	0.213558414	797	59422	3732	-1
?a  <dbo:arena>  ?h  ?b  <dbo:arena>  ?h   => ?a  <dbo:name>  ?b	0.001352328	0.036907413	0.231075697	116	3143	502	-2
?b  <dbo:nationalteam>  ?h  ?h  <dbo:relatedInstance>  ?a   => ?a  <dbo:name>  ?b	0.008615263	0.010766003	0.012936996	739	68642	57123	-2
?b  <dbo:cityofbirth>  ?h  ?a  <dbo:ground>  ?h   => ?a  <dbo:name>  ?b	0.00612045	0.015262515	0.023248605	525	34398	22582	-2
?b  <dbo:currentclub>  ?h  ?a  <dbo:other>  ?h   => ?a  <dbo:name>  ?b	0.002005176	0.024862677	0.028805895	172	6918	5971	-2
?a  <dbo:league>  ?h  ?b  <dbo:league>  ?h   => ?a  <dbo:name>  ?b	0.005805684	0.000438	0.000948803	498	1136987	524872	-2
?b  <dbo:candidate>  ?h  ?a  <dbo:td>  ?h   => ?a  <dbo:name>  ?b	0.001259064	0.324324324	0.469565217	108	333	230	-2
?a  <dbo:affiliates>  ?h  ?b  <dbo:affiliates>  ?h   => ?a  <dbo:name>  ?b	0.001492224	0.234432234	0.379821958	128	546	337	-2
?b  <dbo:currentclub>  ?h  ?h  <dbo:relatedInstance>  ?a   => ?a  <dbo:name>  ?b	0.021147614	0.025537067	0.029134946	1814	71034	62262	-2
?a  <dbo:name>  ?h  ?b  <dbo:successor>  ?h   => ?a  <dbo:name>  ?b	0.001935228	0.360869565	0.621722846	166	460	267	-2
?a  <dbo:name>  ?h  ?b  <dbo:predecessor>  ?h   => ?a  <dbo:name>  ?b	0.002145072	0.389006342	0.636678201	184	473	289	-2
?a  <dbo:appointer>  ?h  ?b  <dbo:nominator>  ?h   => ?a  <dbo:name>  ?b	0.00128238	0.094420601	0.138888889	110	1165	792	-2
?a  <dbo:club>  ?h  ?b  <dbo:currentclub>  ?h   => ?a  <dbo:name>  ?b	0.024773252	0.009995249	0.011861039	2125	212601	179158	-2
?b  <dbo:countryofbirth>  ?h  ?a  <dbo:ground>  ?h   => ?a  <dbo:name>  ?b	0.018920935	0.00222273	0.003199398	1623	730183	507283	-2
?b  <dbo:clubs>  ?h  ?h  <dbo:other>  ?a   => ?a  <dbo:name>  ?b	0.001527198	0.005243356	0.006943708	131	24984	18866	-2
?a  <dbo:city>  ?h  ?b  <dbo:city>  ?h   => ?a  <dbo:name>  ?b	0.002016834	0.000425682	0.038478648	173	406407	4496	-2
?b  <dbo:nllTeam>  ?h  ?h  <dbo:relatedInstance>  ?a   => ?a  <dbo:name>  ?b	0.001177458	0.036861314	0.040545965	101	2740	2491	-2
?b  <dbo:clubs>  ?h  ?a  <dbo:other>  ?h   => ?a  <dbo:name>  ?b	0.00402201	0.014295778	0.020631503	345	24133	16722	-2
?b  <dbo:clubs>  ?h  ?h  <dbo:relatedInstance>  ?a   => ?a  <dbo:name>  ?b	0.019585441	0.006254514	0.01000262	1680	268606	167956	-2
?b  <dbo:clubs>  ?a  ?b  <dbo:currentclub>  ?a   => ?a  <dbo:name>  ?b	0.051644944	0.466659644	0.560263058	4430	9493	7907	-2
?a  <dbo:club>  ?h  ?b  <dbo:clubs>  ?h   => ?a  <dbo:name>  ?b	0.067767959	0.006952301	0.009679718	5813	836126	600534	-2
?h  <dbo:name>  ?b  ?a  <dbo:other>  ?h   => ?a  <dbo:name>  ?b	0.002191704	0.021579431	0.021579431	188	8712	8712	-2
?b  <dbo:after>  ?h  ?a  <dbo:name>  ?h   => ?a  <dbo:name>  ?b	0.002354916	0.026098191	0.137978142	202	7740	1464	-2
?b  <dbo:lastAlbum>  ?h  ?a  <dbo:name>  ?h   => ?a  <dbo:name>  ?b	0.00215673	0.637931034	0.840909091	185	290	220	-2
?b  <dbo:before>  ?h  ?a  <dbo:name>  ?h   => ?a  <dbo:name>  ?b	0.002786262	0.030299189	0.150125628	239	7888	1592	-2
?h  <dbo:artist>  ?a  ?b  <dbo:lastAlbum>  ?h   => ?a  <dbo:name>  ?b	0.00128238	0.003997093	0.421455939	110	27520	261	-2
?a  <dbo:name>  ?h  ?b  <dbo:nextAlbum>  ?h   => ?a  <dbo:name>  ?b	0.002145072	0.621621622	0.851851852	184	296	216	-2
?h  <dbo:artist>  ?a  ?b  <dbo:nextAlbum>  ?h   => ?a  <dbo:name>  ?b	0.001270722	0.003942276	0.432539683	109	27649	252	-2
?a  <dbo:reviews>  ?h  ?b  <dbo:reviews>  ?h   => ?a  <dbo:after>  ?b	0.001307274	0.000000268	0.000026768	142	530649981	5304777	-1
?h  <dbo:candidate>  ?b  ?a  <dbo:con>  ?h   => ?a  <dbo:name>  ?b	0.001772016	0.184466019	0.377171216	152	824	403	-2
?a  <dbo:producer>  ?h  ?b  <dbo:producer>  ?h   => ?a  <dbo:name>  ?b	0.001492224	0.000088372	0.015670911	128	1448426	8168	-2
?a  <dbo:cover>  ?h  ?b  <dbo:cover>  ?h   => ?a  <dbo:name>  ?b	0.002774604	0.001094273	0.127340824	238	217496	1869	-2
?h  <dbo:name>  ?a  ?b  <dbo:name>  ?h   => ?a  <dbo:name>  ?b	0.010643755	0.548677885	0.769165965	913	1664	1187	-2
?a  <dbo:name>  ?h  ?b  <dbo:name>  ?h   => ?a  <dbo:name>  ?b	0.011284945	0.004984886	0.681690141	968	194187	1420	-2
?h  <dbo:name>  ?b  ?a  <dbo:teamname>  ?h   => ?a  <dbo:name>  ?b	0.001503882	0.977272727	0.977272727	129	132	132	-2
?a  <dbo:location>  ?h  ?b  <dbo:location>  ?h   => ?a  <dbo:location>  ?b	0.017393812	0.000033661	0.000033661	1387	41205027	41205027	-1
?a  <dbo:club>  ?h  ?h  <dbo:name>  ?b   => ?a  <dbo:name>  ?b	0.025099676	0.007709109	0.007709109	2153	279280	279280	-2
?g  <dbo:goals>  ?b  ?g  <dbo:team>  ?a   => ?a  <dbo:name>  ?b	0.007134697	0.063164413	0.115909091	612	9689	5280	-2
?a  <dbo:name>  ?g  ?g  <dbo:successor>  ?b   => ?a  <dbo:name>  ?b	0.002110098	0.346080306	0.644128114	181	523	281	-2
?a  <dbo:name>  ?g  ?g  <dbo:predecessor>  ?b   => ?a  <dbo:name>  ?b	0.002343258	0.362815884	0.663366337	201	554	303	-2
?g  <dbo:name>  ?b  ?g  <dbo:other>  ?a   => ?a  <dbo:name>  ?b	0.00209844	0.007691979	0.007691979	180	23401	23401	-2
?a  <dbo:image>  ?h  ?b  <dbo:image>  ?h   => ?a  <dbo:name>  ?b	0.00238989	0.0000376	0.000635397	205	5452139	322633	-2
?g  <dbo:lastAlbum>  ?b  ?a  <dbo:name>  ?g   => ?a  <dbo:name>  ?b	0.002145072	0.62585034	0.836363636	184	294	220	-2
?a  <dbo:name>  ?g  ?g  <dbo:nextAlbum>  ?b   => ?a  <dbo:name>  ?b	0.002121756	0.623287671	0.854460094	182	292	213	-2
?g  <dbo:artist>  ?a  ?g  <dbo:lastAlbum>  ?b   => ?a  <dbo:name>  ?b	0.00134067	0.003647667	0.415162455	115	31527	277	-2
?g  <dbo:before>  ?b  ?a  <dbo:name>  ?g   => ?a  <dbo:name>  ?b	0.002809578	0.098851518	0.168061367	241	2438	1434	-2
?g  <dbo:artist>  ?a  ?g  <dbo:nextAlbum>  ?b   => ?a  <dbo:name>  ?b	0.001352328	0.003623981	0.417266187	116	32009	278	-2
?g  <dbo:after>  ?b  ?a  <dbo:name>  ?g   => ?a  <dbo:name>  ?b	0.002261652	0.089236431	0.1515625	194	2174	1280	-2
?g  <dbo:before>  ?b  ?g  <dbo:title>  ?a   => ?a  <dbo:name>  ?b	0.001993518	0.001450579	0.046116505	171	117884	3708	-2
?g  <dbo:club>  ?a  ?g  <dbo:name>  ?b   => ?a  <dbo:name>  ?b	0.018629485	0.070676692	0.070676692	1598	22610	22610	-2
?g  <dbo:after>  ?b  ?g  <dbo:title>  ?a   => ?a  <dbo:name>  ?b	0.001725384	0.001289513	0.040782585	148	114772	3629	-2
?a  <dbo:label>  ?h  ?b  <dbo:label>  ?h   => ?a  <dbo:name>  ?b	0.003299214	0.00000817	0.001296951	283	34638494	218204	-2
?h  <dbo:name>  ?b  ?a  <dbo:name>  ?h   => ?a  <dbo:name>  ?b	0.012205927	0.629206731	0.629206731	1047	1664	1664	-2
?g  <dbo:name>  ?a  ?g  <dbo:name>  ?b   => ?a  <dbo:name>  ?b	0.011774581	0.000391552	0.000391552	1010	2579476	2579476	-2
?a  <dbo:genus>  ?h  ?h  <dbo:image>  ?b   => ?a  <dbo:image>  ?b	0.0067682	0.097321273	0.201440144	1119	11498	5555	-1
?h  <dbo:image>  ?b  ?a  <dbo:successor>  ?h   => ?a  <dbo:image>  ?b	0.000768151	0.024975418	0.031142717	127	5085	4078	-1
?h  <dbo:image>  ?b  ?a  <dbo:predecessor>  ?h   => ?a  <dbo:image>  ?b	0.000756054	0.024333268	0.030310378	125	5137	4124	-1
?a  <dbo:caption>  ?h  ?h  <dbo:image>  ?b   => ?a  <dbo:image>  ?b	0.00390729	0.192835821	0.202001251	646	3350	3198	-1
?a  <dbo:artist>  ?h  ?b  <dbo:artist>  ?h   => ?a  <dbo:name>  ?b	0.002075124	0.000094103	0.018096787	178	1891536	9836	-2
?h  <dbo:image>  ?b  ?a  <dbo:prev>  ?h   => ?a  <dbo:image>  ?b	0.000683473	0.027202696	0.029870473	113	4154	3783	-1
?h  <dbo:image>  ?b  ?a  <dbo:next>  ?h   => ?a  <dbo:image>  ?b	0.000707667	0.018592086	0.027247322	117	6293	4294	-1
?h  <dbo:image>  ?b  ?a  <dbo:location>  ?h   => ?a  <dbo:image>  ?b	0.000750006	0.020045263	0.05445762	124	6186	2277	-1
?h  <dbo:image>  ?b  ?a  <dbo:imageCaption>  ?h   => ?a  <dbo:image>  ?b	0.003889144	0.477002967	0.525326797	643	1348	1224	-1
?h  <dbo:image>  ?b  ?a  <dbo:subdivision>  ?h   => ?a  <dbo:image>  ?b	0.003078654	0.154946728	0.187822878	509	3285	2710	-1
?h  <dbo:image>  ?b  ?a  <dbo:ordo>  ?h   => ?a  <dbo:image>  ?b	0.001270172	0.009253955	0.021080104	210	22693	9962	-1
?h  <dbo:image>  ?b  ?a  <dbo:portrayer>  ?h   => ?a  <dbo:image>  ?b	0.000731861	0.159630607	0.201331115	121	758	601	-1
?h  <dbo:image>  ?b  ?a  <dbo:sisterStations>  ?h   => ?a  <dbo:image>  ?b	0.003266155	0.189208129	0.211433046	540	2854	2554	-1
?h  <dbo:image>  ?b  ?a  <dbo:west>  ?h   => ?a  <dbo:image>  ?b	0.00169961	0.7025	0.897763578	281	400	313	-1
?a  <dbo:east>  ?h  ?h  <dbo:image>  ?b   => ?a  <dbo:image>  ?b	0.001693562	0.74270557	0.900321543	280	377	311	-1
?h  <dbo:image>  ?b  ?a  <dbo:south>  ?h   => ?a  <dbo:image>  ?b	0.001923403	0.876033058	0.954954955	318	363	333	-1
?h  <dbo:image>  ?b  ?a  <dbo:notableRole>  ?h   => ?a  <dbo:image>  ?b	0.000737909	0.021512961	0.037059538	122	5671	3292	-1
?h  <dbo:image>  ?b  ?a  <dbo:northwest>  ?h   => ?a  <dbo:image>  ?b	0.001802434	0.876470588	0.93125	298	340	320	-1
?h  <dbo:image>  ?b  ?a  <dbo:north>  ?h   => ?a  <dbo:image>  ?b	0.00189316	0.881690141	0.975077882	313	355	321	-1
?h  <dbo:image>  ?b  ?a  <dbo:southwest>  ?h   => ?a  <dbo:image>  ?b	0.001711707	0.86809816	0.921824104	283	326	307	-1
?h  <dbo:image>  ?b  ?a  <dbo:northeast>  ?h   => ?a  <dbo:image>  ?b	0.001675417	0.884984026	0.965156794	277	313	287	-1
?h  <dbo:image>  ?b  ?a  <dbo:southeast>  ?h   => ?a  <dbo:image>  ?b	0.001645175	0.906666667	0.961130742	272	300	283	-1
?h  <dbo:image>  ?b  ?a  <dbo:subdivisionName>  ?h   => ?a  <dbo:image>  ?b	0.000677425	0.49122807	0.965517241	112	228	116	-1
?g  <dbo:image>  ?b  ?g  <dbo:notableRole>  ?a   => ?a  <dbo:image>  ?b	0.000737909	0.024862441	0.038232529	122	4907	3191	-1
?g  <dbo:image>  ?b  ?g  <dbo:successor>  ?a   => ?a  <dbo:image>  ?b	0.000756054	0.018347277	0.031040477	125	6813	4027	-1
?a  <dbo:familia>  ?h  ?h  <dbo:image>  ?b   => ?a  <dbo:image>  ?b	0.003127041	0.028392553	0.063156609	517	18209	8186	-1
?g  <dbo:image>  ?b  ?g  <dbo:predecessor>  ?a   => ?a  <dbo:image>  ?b	0.000762103	0.016325473	0.031242251	126	7718	4033	-1
?g  <dbo:image>  ?b  ?g  <dbo:imageCaption>  ?a   => ?a  <dbo:image>  ?b	0.00344156	0.19222973	0.508489723	569	2960	1119	-1
?g  <dbo:image>  ?b  ?g  <dbo:prev>  ?a   => ?a  <dbo:image>  ?b	0.000683473	0.022604521	0.029838923	113	4999	3787	-1
?g  <dbo:caption>  ?a  ?g  <dbo:image>  ?b   => ?a  <dbo:image>  ?b	0.003786321	0.047373997	0.156187625	626	13214	4008	-1
?g  <dbo:genus>  ?a  ?g  <dbo:image>  ?b   => ?a  <dbo:image>  ?b	0.006066581	0.111111111	0.185021214	1003	9027	5421	-1
?g  <dbo:familia>  ?a  ?g  <dbo:image>  ?b   => ?a  <dbo:image>  ?b	0.002377035	0.030510054	0.052993528	393	12881	7416	-1
?g  <dbo:image>  ?b  ?g  <dbo:sisterStations>  ?a   => ?a  <dbo:image>  ?b	0.003266155	0.156476384	0.211930926	540	3451	2548	-1
?g  <dbo:image>  ?b  ?g  <dbo:portrayer>  ?a   => ?a  <dbo:image>  ?b	0.000731861	0.033006001	0.126304802	121	3666	958	-1
?g  <dbo:image>  ?b  ?g  <dbo:next>  ?a   => ?a  <dbo:image>  ?b	0.000701619	0.019502354	0.027096473	116	5948	4281	-1
?g  <dbo:image>  ?b  ?g  <dbo:west>  ?a   => ?a  <dbo:image>  ?b	0.001463721	0.566744731	0.899628253	242	427	269	-1
?g  <dbo:east>  ?a  ?g  <dbo:image>  ?b   => ?a  <dbo:image>  ?b	0.001524206	0.5625	0.90647482	252	448	278	-1
?g  <dbo:image>  ?b  ?g  <dbo:south>  ?a   => ?a  <dbo:image>  ?b	0.001608884	0.68556701	0.97080292	266	388	274	-1
?h  <dbo:image>  ?b  ?a  <dbo:name>  ?h   => ?a  <dbo:image>  ?b	0.001258075	0.03821422	0.164037855	208	5443	1268	-1
?g  <dbo:image>  ?b  ?g  <dbo:ordo>  ?a   => ?a  <dbo:image>  ?b	0.00088912	0.010546707	0.017093023	147	13938	8600	-1
?g  <dbo:image>  ?b  ?g  <dbo:northwest>  ?a   => ?a  <dbo:image>  ?b	0.001397189	0.673469388	0.954545455	231	343	242	-1
?g  <dbo:image>  ?b  ?g  <dbo:subdivision>  ?a   => ?a  <dbo:image>  ?b	0.003078654	0.027230901	0.188868275	509	18692	2695	-1
?g  <dbo:image>  ?b  ?g  <dbo:northeast>  ?a   => ?a  <dbo:image>  ?b	0.001403237	0.657223796	0.978902954	232	353	237	-1
?g  <dbo:image>  ?b  ?g  <dbo:southwest>  ?a   => ?a  <dbo:image>  ?b	0.00135485	0.653061224	0.957264957	224	343	234	-1
?g  <dbo:image>  ?b  ?g  <dbo:north>  ?a   => ?a  <dbo:image>  ?b	0.001590739	0.643031785	0.981343284	263	409	268	-1
?g  <dbo:image>  ?b  ?g  <dbo:southeast>  ?a   => ?a  <dbo:image>  ?b	0.001306462	0.637168142	0.964285714	216	339	224	-1
?b  <dbo:culturalOrigins>  ?h  ?a  <dbo:origin>  ?h   => ?a  <dbo:genre>  ?b	0.007939843	0.004829167	0.005913981	1266	262157	214069	-1
?a  <dbo:born>  ?h  ?b  <dbo:culturalOrigins>  ?h   => ?a  <dbo:genre>  ?b	0.001505183	0.004898859	0.005557357	240	48991	43186	-1
?a  <dbo:genre>  ?h  ?b  <dbo:otherTopics>  ?h   => ?a  <dbo:genre>  ?b	0.001348394	0.008506093	0.008506093	215	25276	25276	-1
?b  <dbo:derivatives>  ?h  ?a  <dbo:genre>  ?h   => ?a  <dbo:genre>  ?b	0.007137078	0.020958029	0.020958029	1138	54299	54299	-1
?a  <dbo:country>  ?h  ?b  <dbo:culturalOrigins>  ?h   => ?a  <dbo:genre>  ?b	0.000802765	0.000112724	0.0003153	128	1135518	405963	-1
?b  <dbo:fusiongenres>  ?h  ?a  <dbo:genre>  ?h   => ?a  <dbo:genre>  ?b	0.002828491	0.011799796	0.011799796	451	38221	38221	-1
?a  <dbo:genre>  ?h  ?b  <dbo:regionalScenes>  ?h   => ?a  <dbo:genre>  ?b	0.001191604	0.081931867	0.081931867	190	2319	2319	-1
?a  <dbo:genre>  ?h  ?b  <dbo:subgenres>  ?h   => ?a  <dbo:genre>  ?b	0.005851401	0.028715644	0.028715644	933	32491	32491	-1
?a  <dbo:origin>  ?h  ?b  <dbo:regionalScenes>  ?h   => ?a  <dbo:genre>  ?b	0.00102227	0.001977363	0.00239727	163	82433	67994	-1
?a  <dbo:instrument>  ?h  ?b  <dbo:instruments>  ?h   => ?a  <dbo:genre>  ?b	0.005895302	0.001664999	0.001805314	940	564565	520685	-1
?a  <dbo:author>  ?h  ?h  <dbo:genre>  ?b   => ?a  <dbo:genre>  ?b	0.006064635	0.128419655	0.13947786	967	7530	6933	-1
?a  <dbo:genre>  ?h  ?b  <dbo:stylisticOrigins>  ?h   => ?a  <dbo:genre>  ?b	0.028598486	0.007837179	0.007837179	4560	581842	581842	-1
?a  <dbo:regnum>  ?h  ?b  <dbo:regnum>  ?h   => ?a  <dbo:classis>  ?b	0.367965471	0.000023062	0.000023414	15431	669110393	659047949	-1
?a  <dbo:fromAlbum>  ?h  ?h  <dbo:genre>  ?b   => ?a  <dbo:genre>  ?b	0.041154225	0.370316027	0.387825059	6562	17720	16920	-1
?g  <dbo:image>  ?b  ?g  <dbo:name>  ?a   => ?a  <dbo:image>  ?b	0.000949604	0.00412409	0.116989568	157	38069	1342	-1
?a  <dbo:associatedActs>  ?h  ?h  <dbo:musicGenre>  ?b   => ?a  <dbo:genre>  ?b	0.001266863	0.229284904	0.259306804	202	881	779	-1
?h  <dbo:genre>  ?b  ?a  <dbo:nextSingle>  ?h   => ?a  <dbo:genre>  ?b	0.04565096	0.606027808	0.691920152	7279	12011	10520	-1
?a  <dbo:associatedActs>  ?h  ?h  <dbo:genre>  ?b   => ?a  <dbo:genre>  ?b	0.023775627	0.222450417	0.241942689	3791	17042	15669	-1
?h  <dbo:genre>  ?b  ?a  <dbo:lastSingle>  ?h   => ?a  <dbo:genre>  ?b	0.045393825	0.591098408	0.684768212	7238	12245	10570	-1
?a  <dbo:currentMembers>  ?h  ?h  <dbo:genre>  ?b   => ?a  <dbo:genre>  ?b	0.005870216	0.248869981	0.293416928	936	3761	3190	-1
?h  <dbo:genre>  ?b  ?a  <dbo:precededBy>  ?h   => ?a  <dbo:genre>  ?b	0.019216176	0.749510763	0.776285787	3064	4088	3947	-1
?a  <dbo:followedBy>  ?h  ?h  <dbo:genre>  ?b   => ?a  <dbo:genre>  ?b	0.019372966	0.7593412	0.783811215	3089	4068	3941	-1
?h  <dbo:genre>  ?b  ?a  <dbo:pastMembers>  ?h   => ?a  <dbo:genre>  ?b	0.002828491	0.233436853	0.256980057	451	1932	1755	-1
?a  <dbo:genre>  ?h  ?b  <dbo:genre>  ?h   => ?a  <dbo:title>  ?b	0.000944622	0.00000052	0.000017657	128	246263372	7249270	-1
?h  <dbo:musicGenre>  ?b  ?a  <dbo:producer>  ?h   => ?a  <dbo:genre>  ?b	0.002376936	0.308380797	0.315045719	379	1229	1203	-1
?h  <dbo:genre>  ?b  ?a  <dbo:thisAlbum>  ?h   => ?a  <dbo:genre>  ?b	0.008962113	0.969470828	0.98824343	1429	1474	1446	-1
?h  <dbo:genre>  ?b  ?a  <dbo:nextAlbum>  ?h   => ?a  <dbo:genre>  ?b	0.158119524	0.69106159	0.719376837	25212	36483	35047	-1
?h  <dbo:genre>  ?b  ?a  <dbo:lastAlbum>  ?h   => ?a  <dbo:genre>  ?b	0.157918833	0.692309807	0.722691005	25180	36371	34842	-1
?a  <dbo:chronology>  ?h  ?h  <dbo:genre>  ?b   => ?a  <dbo:genre>  ?b	0.001680788	0.191428571	0.205206738	268	1400	1306	-1
?h  <dbo:genre>  ?b  ?a  <dbo:imgCapt>  ?h   => ?a  <dbo:genre>  ?b	0.001166517	0.285714286	0.305921053	186	651	608	-1
