Assuming 9 as type relation
Loading files... 
  Starting dbpedia3.8.nt
  Finished dbpedia3.8.nt, still running: 0
Loaded 11024066 facts in 1 min, 15 s using 32670 MB
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 32 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?b  <dbo:author>  ?h  ?a  <dbo:series>  ?h   => ?a  <dbo:previousWork>  ?b	0.000972739	0.036901494	0.05153322	121	3279	2348	-1
?a  <dbo:family>  ?h  ?b  <dbo:family>  ?h   => ?a  <dbo:family>  ?b	0.227794924	0.000248026	0.000248026	61924	249667001	249667001	-1
?a  <dbo:recordLabel>  ?h  ?b  <dbo:recordLabel>  ?h   => ?a  <dbo:previousWork>  ?b	0.470894197	0.000225735	0.000403981	58575	259485268	144994290	-1
?b  <dbo:birthPlace>  ?h  ?a  <dbo:country>  ?h   => ?a  <dbo:successor>  ?b	0.006404331	0.000000072	0.000002416	388	5357609746	160613695	-2
?a  <dbo:coverArtist>  ?h  ?b  <dbo:coverArtist>  ?h   => ?a  <dbo:previousWork>  ?b	0.004477816	0.018379199	0.034525507	557	30306	16133	-1
?a  <dbo:literaryGenre>  ?h  ?b  <dbo:literaryGenre>  ?h   => ?a  <dbo:previousWork>  ?b	0.041096221	0.000192948	0.000518963	5112	26494163	9850410	-1
?a  <dbo:illustrator>  ?h  ?b  <dbo:illustrator>  ?h   => ?a  <dbo:previousWork>  ?b	0.002435868	0.0187442	0.029168271	303	16165	10388	-1
?a  <dbo:author>  ?h  ?b  <dbo:illustrator>  ?h   => ?a  <dbo:previousWork>  ?b	0.000828034	0.015587167	0.020456802	103	6608	5035	-1
?a  <dbo:guest>  ?h  ?b  <dbo:guest>  ?h   => ?a  <dbo:previousWork>  ?b	0.013594231	0.009763223	0.011675193	1691	173201	144837	-1
?a  <dbo:executiveProducer>  ?h  ?b  <dbo:executiveProducer>  ?h   => ?a  <dbo:previousWork>  ?b	0.00337645	0.006861288	0.015742129	420	61213	26680	-1
?a  <dbo:creator>  ?h  ?b  <dbo:executiveProducer>  ?h   => ?a  <dbo:previousWork>  ?b	0.001246071	0.004666004	0.024290864	155	33219	6381	-1
?a  <dbo:creator>  ?h  ?b  <dbo:network>  ?h   => ?a  <dbo:previousWork>  ?b	0.001020974	0.00078525	0.002763092	127	161732	45963	-1
?a  <dbo:network>  ?h  ?b  <dbo:network>  ?h   => ?a  <dbo:previousWork>  ?b	0.009486217	0.000356408	0.003098471	1180	3310812	380833	-1
?a  <dbo:composer>  ?h  ?b  <dbo:composer>  ?h   => ?a  <dbo:previousWork>  ?b	0.001149601	0.0021554	0.030438484	143	66345	4698	-1
?a  <dbo:company>  ?h  ?b  <dbo:company>  ?h   => ?a  <dbo:previousWork>  ?b	0.002033909	0.001160306	0.009415004	253	218046	26872	-1
?a  <dbo:recordLabel>  ?h  ?b  <dbo:recordedIn>  ?h   => ?a  <dbo:previousWork>  ?b	0.001037053	0.000268634	0.000477166	129	480208	270346	-1
?a  <dbo:channel>  ?h  ?b  <dbo:channel>  ?h   => ?a  <dbo:previousWork>  ?b	0.002041948	0.000170128	0.002453964	254	1492992	103506	-1
?a  <dbo:creator>  ?h  ?b  <dbo:creator>  ?h   => ?a  <dbo:previousWork>  ?b	0.005346046	0.000962078	0.012482637	665	691212	53274	-1
?b  <dbo:creator>  ?h  ?a  <dbo:executiveProducer>  ?h   => ?a  <dbo:previousWork>  ?b	0.001342541	0.005027243	0.014114266	167	33219	11832	-1
?b  <dbo:creator>  ?h  ?a  <dbo:network>  ?h   => ?a  <dbo:previousWork>  ?b	0.001045092	0.000803799	0.003384095	130	161732	38415	-1
?b  <dbo:country>  ?h  ?a  <dbo:nationality>  ?h   => ?a  <dbo:residence>  ?b	0.107025644	0.000001688	0.000013553	3848	2279486230	283923156	-1
?a  <dbo:presenter>  ?h  ?b  <dbo:presenter>  ?h   => ?a  <dbo:previousWork>  ?b	0.001455089	0.011947195	0.066765031	181	15150	2711	-1
?a  <dbo:related>  ?h  ?b  <dbo:related>  ?h   => ?a  <dbo:previousWork>  ?b	0.001045092	0.002488324	0.084856397	130	52244	1532	-1
?a  <dbo:artist>  ?h  ?b  <dbo:musicComposer>  ?h   => ?a  <dbo:previousWork>  ?b	0.005321928	0.002851298	0.005644804	662	232175	117276	-1
?b  <dbo:musicComposer>  ?h  ?a  <dbo:producer>  ?h   => ?a  <dbo:previousWork>  ?b	0.003079001	0.001951224	0.003136054	383	196287	122128	-1
?a  <dbo:recordedIn>  ?h  ?b  <dbo:recordedIn>  ?h   => ?a  <dbo:previousWork>  ?b	0.050429693	0.000403932	0.000527857	6273	15529853	11883903	-1
?a  <dbo:musicComposer>  ?h  ?b  <dbo:musicComposer>  ?h   => ?a  <dbo:previousWork>  ?b	0.001784695	0.000144155	0.001905547	222	1540007	116502	-1
?a  <dbo:family>  ?h  ?b  <dbo:order>  ?h   => ?a  <dbo:family>  ?b	0.001784131	0.000312325	0.000312325	485	1552872	1552872	-1
?a  <dbo:nonFictionSubject>  ?h  ?b  <dbo:nonFictionSubject>  ?h   => ?a  <dbo:previousWork>  ?b	0.000884308	0.002978608	0.024336283	110	36930	4520	-1
?a  <dbo:publisher>  ?h  ?b  <dbo:publisher>  ?h   => ?a  <dbo:previousWork>  ?b	0.035452726	0.00048888	0.002427343	4410	9020618	1816801	-1
?a  <dbo:photographer>  ?h  ?b  <dbo:photographer>  ?h   => ?a  <dbo:previousWork>  ?b	0.000924504	0.022509297	0.022990804	115	5109	5002	-1
?h  <dbo:family>  ?b  ?a  <dbo:family>  ?h   => ?a  <dbo:family>  ?b	0.237042977	0.531040109	0.531040109	64438	121343	121343	-1
?a  <dbo:timeZone>  ?h  ?b  <dbo:timeZone>  ?h   => ?a  <dbo:state>  ?b	0.003657867	0.000000075	0.000002343	180	2390765144	76820268	-1
?a  <dbo:developer>  ?h  ?b  <dbo:developer>  ?h   => ?a  <dbo:previousWork>  ?b	0.001197836	0.000125031	0.023722337	149	1191707	6281	-1
?a  <dbo:distributor>  ?h  ?b  <dbo:distributor>  ?h   => ?a  <dbo:previousWork>  ?b	0.001358619	0.000007213	0.002825284	169	23431247	59817	-1
?b  <dbo:class>  ?h  ?a  <dbo:phylum>  ?h   => ?a  <dbo:family>  ?b	0.001155087	0.000241845	0.000266665	314	1298353	1177508	-1
?a  <dbo:writer>  ?h  ?b  <dbo:writer>  ?h   => ?a  <dbo:previousWork>  ?b	0.096060004	0.006672366	0.015045253	11949	1790819	794204	-1
?a  <dbo:musicalArtist>  ?h  ?b  <dbo:writer>  ?h   => ?a  <dbo:previousWork>  ?b	0.054971823	0.01963391	0.02442771	6838	348275	279928	-1
?a  <dbo:musicalBand>  ?h  ?b  <dbo:writer>  ?h   => ?a  <dbo:previousWork>  ?b	0.054971823	0.01963391	0.02442771	6838	348275	279928	-1
?a  <dbo:producer>  ?h  ?b  <dbo:writer>  ?h   => ?a  <dbo:previousWork>  ?b	0.039617014	0.004070406	0.006309795	4928	1210690	781008	-1
?a  <dbo:director>  ?h  ?b  <dbo:writer>  ?h   => ?a  <dbo:previousWork>  ?b	0.001993713	0.000691746	0.004503032	248	358513	55074	-1
?a  <dbo:artist>  ?h  ?b  <dbo:writer>  ?h   => ?a  <dbo:previousWork>  ?b	0.001816852	0.000587262	0.0008445	226	384837	267614	-1
?a  <dbo:class>  ?h  ?b  <dbo:class>  ?h   => ?a  <dbo:successor>  ?b	0.015036973	0.000000158	0.002796778	911	5768326055	325732	-2
?a  <dbo:mediaType>  ?h  ?b  <dbo:mediaType>  ?h   => ?a  <dbo:previousWork>  ?b	0.036682718	0.000026504	0.0000741	4563	172162985	61579163	-1
?a  <dbo:director>  ?h  ?b  <dbo:director>  ?h   => ?a  <dbo:previousWork>  ?b	0.006109767	0.000623068	0.005306521	760	1219770	143220	-1
?b  <dbo:director>  ?h  ?a  <dbo:writer>  ?h   => ?a  <dbo:previousWork>  ?b	0.001945478	0.00067501	0.004331484	242	358513	55870	-1
?b  <dbo:class>  ?h  ?a  <dbo:order>  ?h   => ?a  <dbo:family>  ?b	0.010123565	0.000040944	0.00004198	2752	67213168	65554989	-1
?a  <http://xmlns.com/foaf/0.1/homepage>  ?h  ?b  <http://xmlns.com/foaf/0.1/homepage>  ?h   => ?a  <dbo:previousWork>  ?b	0.001238032	0.000471168	0.075638507	154	326847	2036	-1
?a  <dbo:starring>  ?h  ?b  <dbo:starring>  ?h   => ?a  <dbo:previousWork>  ?b	0.004469777	0.000125028	0.01356627	556	4446998	40984	-1
?a  <dbo:location>  ?h  ?b  <dbo:location>  ?h   => ?a  <dbo:previousWork>  ?b	0.001712343	0.000001091	0.000423238	213	195147528	503263	-1
?a  <dbo:birthPlace>  ?h  ?b  <dbo:country>  ?h   => ?a  <dbo:college>  ?b	0.030687064	0.000000063	0.000005113	339	5357609746	66295720	-1
?a  <dbo:format>  ?h  ?b  <dbo:format>  ?h   => ?a  <dbo:previousWork>  ?b	0.125845117	0.000045671	0.000066485	15654	342752840	235451831	-1
?a  <dbo:class>  ?h  ?b  <dbo:order>  ?h   => ?a  <dbo:family>  ?b	0.009476128	0.000038326	0.000038854	2576	67213168	66300272	-1
?h  <dbo:family>  ?b  ?a  <dbo:genus>  ?h   => ?a  <dbo:family>  ?b	0.60824894	0.733142082	0.733698377	165347	225532	225361	-1
?a  <dbo:author>  ?h  ?h  <dbo:notableWork>  ?b   => ?a  <dbo:previousWork>  ?b	0.002355476	0.016090944	0.05224679	293	18209	5608	-1
?g  <dbo:artist>  ?b  ?a  <dbo:subsequentWork>  ?g   => ?a  <dbo:previousWork>  ?b	0.002066066	0.003500456	0.004268394	257	73419	60210	-1
?g  <dbo:artist>  ?b  ?g  <dbo:previousWork>  ?a   => ?a  <dbo:previousWork>  ?b	0.001897243	0.003114689	0.004204001	236	75770	56137	-1
?g  <dbo:notableWork>  ?a  ?g  <dbo:notableWork>  ?b   => ?a  <dbo:previousWork>  ?b	0.000900387	0.008820287	0.119148936	112	12698	940	-1
?h  <dbo:previousWork>  ?b  ?a  <dbo:subsequentWork>  ?h   => ?a  <dbo:previousWork>  ?b	0.018988512	0.021372084	0.025775333	2362	110518	91638	-1
?h  <dbo:subsequentWork>  ?b  ?a  <dbo:subsequentWork>  ?h   => ?a  <dbo:previousWork>  ?b	0.003296058	0.004347089	0.005176702	410	94316	79201	-1
?a  <dbo:artist>  ?g  ?g  <dbo:associatedMusicalArtist>  ?b   => ?a  <dbo:previousWork>  ?b	0.000940583	0.000421477	0.000568989	117	277595	205628	-1
?a  <dbo:birthPlace>  ?h  ?b  <dbo:country>  ?h   => ?a  <dbo:hometown>  ?b	0.030875161	0.000000474	0.000019651	2538	5357609746	129152824	-1
?a  <dbo:class>  ?h  ?b  <dbo:phylum>  ?h   => ?a  <dbo:family>  ?b	0.001239695	0.00025956	0.000271383	337	1298353	1241788	-1
?a  <dbo:kingdom>  ?h  ?b  <dbo:phylum>  ?h   => ?a  <dbo:family>  ?b	0.000434077	0.001605093	0.001925273	118	73516	61290	-1
?a  <dbo:artist>  ?g  ?g  <dbo:associatedBand>  ?b   => ?a  <dbo:previousWork>  ?b	0.000940583	0.000421477	0.000568989	117	277595	205628	-1
?a  <dbo:previousWork>  ?h  ?h  <dbo:subsequentWork>  ?b   => ?a  <dbo:previousWork>  ?b	0.004116053	0.004612571	0.004612571	512	111001	111001	-1
?h  <dbo:previousWork>  ?b  ?a  <dbo:previousWork>  ?h   => ?a  <dbo:previousWork>  ?b	0.002669003	0.003573235	0.003573235	332	92913	92913	-1
?a  <dbo:domain>  ?h  ?b  <dbo:domain>  ?h   => ?a  <dbo:class>  ?b	0.006109129	0.000340305	0.000389799	1346	3955271	3453058	-1
?b  <dbo:domain>  ?h  ?a  <dbo:kingdom>  ?h   => ?a  <dbo:class>  ?b	0.002341984	0.001220268	0.001638387	516	422858	314944	-1
?a  <dbo:birthPlace>  ?h  ?b  <dbo:birthPlace>  ?h   => ?a  <dbo:parent>  ?b	0.168453189	0.000000923	0.000093208	2483	2691496142	26639235	-1
?b  <dbo:division>  ?h  ?a  <dbo:phylum>  ?h   => ?a  <dbo:class>  ?b	0.013067001	0.000254403	0.00025677	2879	11316673	11212354	-1
?h  <dbo:class>  ?b  ?a  <dbo:relatedMeanOfTransportation>  ?h   => ?a  <dbo:class>  ?b	0.003953233	0.164153788	0.361410788	871	5306	2410	-1
?h  <dbo:class>  ?b  ?a  <dbo:species>  ?h   => ?a  <dbo:class>  ?b	0.005582637	0.691399663	0.974643423	1230	1779	1262	-1
?a  <dbo:automobilePlatform>  ?h  ?h  <dbo:class>  ?b   => ?a  <dbo:class>  ?b	0.000698964	0.179069767	0.408488064	154	860	377	-1
?g  <dbo:subsequentWork>  ?a  ?g  <dbo:subsequentWork>  ?b   => ?a  <dbo:previousWork>  ?b	0.001792734	0.001843661	0.002119429	223	120955	105217	-1
?g  <dbo:previousWork>  ?a  ?g  <dbo:subsequentWork>  ?b   => ?a  <dbo:previousWork>  ?b	0.001648029	0.001991123	0.002613029	205	102957	78453	-1
?h  <dbo:class>  ?b  ?a  <dbo:predecessor>  ?h   => ?a  <dbo:class>  ?b	0.003966849	0.526189043	0.619858156	874	1661	1410	-1
?h  <dbo:class>  ?b  ?a  <dbo:variantOf>  ?h   => ?a  <dbo:class>  ?b	0.001016675	0.068064418	0.61707989	224	3291	363	-1
?g  <dbo:previousWork>  ?b  ?g  <dbo:subsequentWork>  ?a   => ?a  <dbo:previousWork>  ?b	0.017927342	0.021659528	0.024506572	2230	102957	90996	-1
?g  <dbo:previousWork>  ?a  ?g  <dbo:previousWork>  ?b   => ?a  <dbo:previousWork>  ?b	0.001905283	0.001993339	0.00269643	237	118896	87894	-1
?h  <dbo:class>  ?b  ?a  <dbo:successor>  ?h   => ?a  <dbo:class>  ?b	0.004030391	0.52173913	0.64208243	888	1702	1383	-1
?a  <dbo:order>  ?g  ?g  <dbo:phylum>  ?b   => ?a  <dbo:class>  ?b	0.002078738	0.004363151	0.004384747	458	104970	104453	-1
?a  <dbo:family>  ?g  ?g  <dbo:phylum>  ?b   => ?a  <dbo:class>  ?b	0.001529552	0.002418232	0.002426276	337	139358	138896	-1
?a  <dbo:class>  ?g  ?g  <dbo:phylum>  ?b   => ?a  <dbo:class>  ?b	0.000739813	0.00985311	0.00985311	163	16543	16543	-1
?a  <dbo:genus>  ?g  ?g  <dbo:phylum>  ?b   => ?a  <dbo:class>  ?b	0.000685348	0.001531347	0.001536739	151	98606	98260	-1
?b  <dbo:country>  ?h  ?a  <dbo:location>  ?h   => ?a  <dbo:previousWork>  ?b	0.001020974	0.00000008	0.000043349	127	1578984168	2929691	-1
?g  <dbo:division>  ?b  ?a  <dbo:order>  ?g   => ?a  <dbo:class>  ?b	0.007275583	0.038723548	0.038871914	1603	41396	41238	-1
?g  <dbo:division>  ?b  ?a  <dbo:family>  ?g   => ?a  <dbo:class>  ?b	0.006485844	0.030519841	0.030627773	1429	46822	46657	-1
?g  <dbo:division>  ?b  ?a  <dbo:genus>  ?g   => ?a  <dbo:class>  ?b	0.005160535	0.032884081	0.032981377	1137	34576	34474	-1
?g  <dbo:division>  ?b  ?g  <dbo:genus>  ?a   => ?a  <dbo:class>  ?b	0.000612728	0.024912345	0.027754934	135	5419	4864	-1
?a  <dbo:language>  ?h  ?b  <dbo:language>  ?h   => ?a  <dbo:previousWork>  ?b	0.056716322	0.000004386	0.000024014	7055	1608619700	293787258	-1
?g  <dbo:class>  ?b  ?g  <dbo:relatedMeanOfTransportation>  ?a   => ?a  <dbo:class>  ?b	0.003889691	0.327599388	0.394385642	857	2616	2173	-1
?a  <dbo:division>  ?h  ?b  <dbo:phylum>  ?h   => ?a  <dbo:class>  ?b	0.001343464	0.000026156	0.000026287	296	11316673	11260522	-1
?g  <dbo:class>  ?b  ?g  <dbo:variantOf>  ?a   => ?a  <dbo:class>  ?b	0.000630883	0.549407115	0.720207254	139	253	193	-1
?g  <dbo:class>  ?b  ?g  <dbo:species>  ?a   => ?a  <dbo:class>  ?b	0.002959251	0.751152074	0.971684054	652	868	671	-1
?a  <dbo:country>  ?h  ?b  <dbo:location>  ?h   => ?a  <dbo:previousWork>  ?b	0.000940583	0.000000074	0.000002176	117	1578984168	53776840	-1
?b  <dbo:kingdom>  ?h  ?a  <dbo:phylum>  ?h   => ?a  <dbo:class>  ?b	0.000844204	0.002530061	0.002687123	186	73516	69219	-1
?g  <dbo:class>  ?b  ?g  <dbo:predecessor>  ?a   => ?a  <dbo:class>  ?b	0.003762606	0.494040524	0.639660494	829	1678	1296	-1
?g  <dbo:class>  ?b  ?g  <dbo:successor>  ?a   => ?a  <dbo:class>  ?b	0.003703603	0.524421594	0.63255814	816	1556	1290	-1
?g  <dbo:class>  ?b  ?g  <dbo:genus>  ?a   => ?a  <dbo:class>  ?b	0.087465846	0.792653833	0.941794546	19271	24312	20462	-1
?g  <dbo:genus>  ?a  ?g  <dbo:order>  ?b   => ?a  <dbo:class>  ?b	0.001729256	0.014624036	0.017470653	381	26053	21808	-1
?a  <dbo:division>  ?b  ?a  <dbo:order>  ?b   => ?a  <dbo:class>  ?b	0.000794278	0.994318182	0.994318182	175	176	176	-1
?a  <dbo:genus>  ?b  ?a  <dbo:order>  ?b   => ?a  <dbo:family>  ?b	0.000724688	0.97044335	0.985	197	203	200	-1
?h  <dbo:class>  ?b  ?a  <dbo:family>  ?h   => ?a  <dbo:class>  ?b	0.789670761	0.873734482	0.875154045	173985	199128	198805	-1
?a  <dbo:division>  ?h  ?b  <dbo:division>  ?h   => ?a  <dbo:family>  ?b	0.205009546	0.000033231	0.000033681	55730	1677059950	1654627230	-1
?g  <dbo:class>  ?a  ?g  <dbo:class>  ?b   => ?a  <dbo:class>  ?b	0.000558264	0.037974684	0.328	123	3239	375	-1
?a  <dbo:family>  ?h  ?h  <dbo:order>  ?b   => ?a  <dbo:class>  ?b	0.011256048	0.009455616	0.009489626	2480	262278	261338	-1
?h  <dbo:class>  ?b  ?a  <dbo:order>  ?h   => ?a  <dbo:class>  ?b	0.614099108	0.478909532	0.480010501	135302	282521	281873	-1
?a  <dbo:class>  ?h  ?b  <dbo:phylum>  ?h   => ?a  <dbo:class>  ?b	0.000739813	0.000125544	0.000125544	163	1298353	1298353	-1
?h  <dbo:order>  ?b  ?a  <dbo:order>  ?h   => ?a  <dbo:class>  ?b	0.009690186	0.017577948	0.017616965	2135	121459	121190	-1
?a  <dbo:author>  ?b  ?a  <dbo:creator>  ?b   => ?a  <dbo:producer>  ?b	0.000573042	0.139593909	0.321637427	110	788	342	-1
?h  <dbo:class>  ?b  ?a  <dbo:class>  ?h   => ?a  <dbo:class>  ?b	0.022049145	0.827597956	0.827597956	4858	5870	5870	-1
?a  <dbo:family>  ?b  ?a  <dbo:order>  ?b   => ?a  <dbo:class>  ?b	0.001229996	0.082270795	0.083693638	271	3294	3238	-1
?g  <dbo:class>  ?b  ?g  <dbo:order>  ?a   => ?a  <dbo:class>  ?b	0.00628614	0.412202381	0.734358431	1385	3360	1886	-1
?g  <dbo:class>  ?b  ?g  <dbo:family>  ?a   => ?a  <dbo:class>  ?b	0.027786099	0.522221274	0.847452935	6122	11723	7224	-1
?a  <dbo:director>  ?b  ?a  <dbo:editing>  ?b   => ?a  <dbo:producer>  ?b	0.005173007	0.438217123	0.581041545	993	2266	1709	-1
?a  <dbo:editing>  ?b  ?a  <dbo:writer>  ?b   => ?a  <dbo:producer>  ?b	0.003813334	0.437014925	0.564379337	732	1675	1297	-1
?a  <dbo:cinematography>  ?b  ?a  <dbo:editing>  ?b   => ?a  <dbo:producer>  ?b	0.001448233	0.484320557	0.648018648	278	574	429	-1
?a  <dbo:editing>  ?b  ?a  <dbo:starring>  ?b   => ?a  <dbo:producer>  ?b	0.000708488	0.447368421	0.591304348	136	304	230	-1
?g  <dbo:family>  ?a  ?g  <dbo:order>  ?b   => ?a  <dbo:class>  ?b	0.000585496	0.009962929	0.016165414	129	12948	7980	-1
?a  <dbo:cinematography>  ?b  ?a  <dbo:director>  ?b   => ?a  <dbo:producer>  ?b	0.003229873	0.457227139	0.62248996	620	1356	996	-1
?a  <dbo:cinematography>  ?b  ?a  <dbo:writer>  ?b   => ?a  <dbo:producer>  ?b	0.001963971	0.480867347	0.651122625	377	784	579	-1
?a  <dbo:kingdom>  ?h  ?b  <dbo:phylum>  ?h   => ?a  <dbo:class>  ?b	0.000703503	0.002108385	0.00230473	155	73516	67253	-1
?a  <dbo:genus>  ?g  ?g  <dbo:order>  ?b   => ?a  <dbo:class>  ?b	0.010529851	0.016053364	0.016131836	2320	144518	143815	-1
?a  <dbo:musicalArtist>  ?b  ?a  <dbo:writer>  ?b   => ?a  <dbo:producer>  ?b	0.017847654	0.305483727	0.422025129	3426	11215	8118	-1
?b  <dbo:bandMember>  ?h  ?a  <dbo:producer>  ?h   => ?a  <dbo:producer>  ?b	0.008955084	0.040501378	0.040501378	1719	42443	42443	-1
?b  <dbo:bandMember>  ?h  ?a  <dbo:writer>  ?h   => ?a  <dbo:producer>  ?b	0.008376832	0.07572404	0.095896947	1608	21235	16768	-1
?a  <dbo:artist>  ?h  ?b  <dbo:bandMember>  ?h   => ?a  <dbo:producer>  ?b	0.004797925	0.046803537	0.069979485	921	19678	13161	-1
?b  <dbo:bandMember>  ?h  ?a  <dbo:musicalBand>  ?h   => ?a  <dbo:producer>  ?b	0.001672241	0.042449088	0.061271235	321	7562	5239	-1
?b  <dbo:bandMember>  ?h  ?a  <dbo:musicalArtist>  ?h   => ?a  <dbo:producer>  ?b	0.001672241	0.042449088	0.061271235	321	7562	5239	-1
?a  <dbo:director>  ?b  ?a  <dbo:musicComposer>  ?b   => ?a  <dbo:producer>  ?b	0.00118776	0.416058394	0.626373626	228	548	364	-1
?a  <dbo:musicComposer>  ?b  ?a  <dbo:writer>  ?b   => ?a  <dbo:producer>  ?b	0.00108357	0.336569579	0.47816092	208	618	435	-1
?a  <dbo:musicComposer>  ?b  ?a  <dbo:starring>  ?b   => ?a  <dbo:producer>  ?b	0.000609508	0.156	0.255458515	117	750	458	-1
?a  <dbo:musicalBand>  ?b  ?a  <dbo:writer>  ?b   => ?a  <dbo:producer>  ?b	0.017847654	0.305483727	0.422025129	3426	11215	8118	-1
?b  <dbo:formerBandMember>  ?h  ?a  <dbo:producer>  ?h   => ?a  <dbo:producer>  ?b	0.005074027	0.022674364	0.022674364	974	42956	42956	-1
?b  <dbo:formerBandMember>  ?h  ?a  <dbo:writer>  ?h   => ?a  <dbo:producer>  ?b	0.00316736	0.029580617	0.03619694	608	20554	16797	-1
?a  <dbo:artist>  ?h  ?b  <dbo:formerBandMember>  ?h   => ?a  <dbo:producer>  ?b	0.00316736	0.027113807	0.039490777	608	22424	15396	-1
?b  <dbo:formerBandMember>  ?h  ?a  <dbo:musicalArtist>  ?h   => ?a  <dbo:producer>  ?b	0.000708488	0.017208655	0.024062279	136	7903	5652	-1
?b  <dbo:formerBandMember>  ?h  ?a  <dbo:musicalBand>  ?h   => ?a  <dbo:producer>  ?b	0.000708488	0.017208655	0.024062279	136	7903	5652	-1
?a  <dbo:country>  ?h  ?b  <dbo:country>  ?h   => ?a  <dbo:canton>  ?b	0.068871011	0.000000037	0.000002167	779	20829605237	359528528	-1
?b  <dbo:spouse>  ?h  ?a  <dbo:starring>  ?h   => ?a  <dbo:producer>  ?b	0.001823316	0.00664414	0.010475592	350	52678	33411	-1
?a  <dbo:producer>  ?h  ?b  <dbo:spouse>  ?h   => ?a  <dbo:producer>  ?b	0.001703498	0.032595694	0.032595694	327	10032	10032	-1
?b  <dbo:spouse>  ?h  ?a  <dbo:writer>  ?h   => ?a  <dbo:producer>  ?b	0.000833516	0.017765934	0.023714243	160	9006	6747	-1
?a  <dbo:director>  ?h  ?b  <dbo:spouse>  ?h   => ?a  <dbo:producer>  ?b	0.000771002	0.016090454	0.02487395	148	9198	5950	-1
?a  <dbo:country>  ?h  ?b  <dbo:stateOfOrigin>  ?h   => ?a  <dbo:producer>  ?b	0.001276321	0.000000414	0.000011133	245	591765282	22007283	-1
?a  <dbo:distributor>  ?h  ?b  <dbo:knownFor>  ?h   => ?a  <dbo:producer>  ?b	0.000573042	0.019237496	0.038528897	110	5718	2855	-1
?a  <dbo:birthPlace>  ?h  ?b  <dbo:country>  ?h   => ?a  <dbo:residence>  ?b	0.152444791	0.000001023	0.000019877	5481	5357609746	275748985	-1
?a  <dbo:country>  ?h  ?b  <dbo:residence>  ?h   => ?a  <dbo:producer>  ?b	0.000703279	0.000000449	0.000012493	135	300446016	10805798	-1
?h  <dbo:class>  ?b  ?a  <dbo:genus>  ?h   => ?a  <dbo:class>  ?b	0.570717936	0.928891187	0.93007293	125744	135370	135198	-1
?b  <dbo:hometown>  ?h  ?a  <dbo:recordedIn>  ?h   => ?a  <dbo:producer>  ?b	0.01225268	0.000120369	0.00015475	2352	19539993	15198686	-1
?a  <dbo:country>  ?h  ?b  <dbo:country>  ?h   => ?a  <dbo:campus>  ?b	0.1716533	0.000000053	0.000005361	1113	20829605237	207592689	-1
?a  <dbo:artist>  ?h  ?b  <dbo:associatedBand>  ?h   => ?a  <dbo:producer>  ?b	0.086654372	0.022671021	0.03381451	16634	733712	491919	-1
?b  <dbo:associatedBand>  ?h  ?a  <dbo:producer>  ?h   => ?a  <dbo:producer>  ?b	0.046280957	0.017036487	0.017036487	8884	521469	521469	-1
?b  <dbo:associatedBand>  ?h  ?a  <dbo:musicalArtist>  ?h   => ?a  <dbo:producer>  ?b	0.041149626	0.019428006	0.02472254	7899	406578	319506	-1
?b  <dbo:associatedBand>  ?h  ?a  <dbo:writer>  ?h   => ?a  <dbo:producer>  ?b	0.016566124	0.012088359	0.014467764	3180	263063	219799	-1
?b  <dbo:associatedBand>  ?h  ?a  <dbo:musicalBand>  ?h   => ?a  <dbo:producer>  ?b	0.041149626	0.019428006	0.02472254	7899	406578	319506	-1
?b  <dbo:associatedBand>  ?h  ?a  <dbo:recordLabel>  ?h   => ?a  <dbo:producer>  ?b	0.002052532	0.011492576	0.023744953	394	34283	16593	-1
?b  <dbo:associatedBand>  ?h  ?a  <dbo:subsequentWork>  ?h   => ?a  <dbo:producer>  ?b	0.000635556	0.036791315	0.058710298	122	3316	2078	-1
?b  <dbo:associatedBand>  ?h  ?a  <dbo:previousWork>  ?h   => ?a  <dbo:producer>  ?b	0.000546995	0.028901734	0.041899441	105	3633	2506	-1
?b  <dbo:deathPlace>  ?h  ?a  <dbo:recordedIn>  ?h   => ?a  <dbo:producer>  ?b	0.001594099	0.000009222	0.000011806	306	33182973	25918257	-1
?a  <dbo:country>  ?h  ?b  <dbo:locationCountry>  ?h   => ?a  <dbo:producer>  ?b	0.000963752	0.000000353	0.000009658	185	524728774	19154244	-1
?a  <dbo:genre>  ?h  ?b  <dbo:genre>  ?h   => ?a  <dbo:previousWork>  ?b	0.626444035	0.000033598	0.000071812	77924	2319336626	1085114523	-1
?a  <dbo:class>  ?b  ?a  <dbo:order>  ?b   => ?a  <dbo:family>  ?b	0.000996906	0.081577363	0.084979617	271	3322	3189	-1
?a  <dbo:director>  ?b  ?a  <dbo:writer>  ?b   => ?a  <dbo:producer>  ?b	0.026005689	0.225382636	0.360095217	4992	22149	13863	-1
?a  <dbo:director>  ?b  ?a  <dbo:starring>  ?b   => ?a  <dbo:producer>  ?b	0.004495775	0.288821954	0.46422808	863	2988	1859	-1
