id	label   album	artist	date	rating	DBpedia_URL
1000.0	bad	Quicken The Heart	MaxÃƒÂ¯mo Park	12-May-09	61.0	http://dbpedia.org/resource/Quicken_the_Heart
1001.0	bad	Red Carpet Massacre	Duran Duran	13-Nov-07	61.0	http://dbpedia.org/resource/Red_Carpet_Massacre
1003.0	bad	Robotique Majestique	Ghostland Observatory	4-Mar-08	61.0	http://dbpedia.org/resource/Robotique_Majestique
1007.0	bad	Sleep Through The Static	Jack Johnson	5-Feb-08	61.0	http://dbpedia.org/resource/Sleep_Through_the_Static
1009.0	bad	Some Devil	Dave Matthews	23-Sep-03	61.0	http://dbpedia.org/resource/Some_Devil
1010.0	bad	T.I. Vs T.I.P.	T.I.	3-Jul-07	61.0	http://dbpedia.org/resource/T.I._vs._T.I.P.
1012.0	bad	The Friends [EP]	Ween	19-Jun-07	61.0	http://dbpedia.org/resource/The_Friends_EP
1014.0	bad	The Last Kiss	Jadakiss	7-Apr-09	61.0	http://dbpedia.org/resource/The_Last_Kiss_(album)
1015.0	bad	The Mix-Up	Beastie Boys	26-Jun-07	61.0	http://dbpedia.org/resource/The_Mix-Up
1016.0	bad	The Open Door	Evanescence	3-Oct-06	61.0	http://dbpedia.org/resource/The_Open_Door
1017.0	bad	The Preacher's Son	Wyclef Jean	4-Nov-03	61.0	http://dbpedia.org/resource/The_Preacher's_Son
1018.0	bad	The World I Want to Leave Behind	Moneen	15-Sep-09	61.0	http://dbpedia.org/resource/The_World_I_Want_to_Leave_Behind
1019.0	bad	This Delicate Thing We've Made	Darren Hayes	21-Aug-07	61.0	http://dbpedia.org/resource/This_Delicate_Thing_We've_Made
1020.0	bad	Time The Conqueror	Jackson Browne	23-Sep-08	61.0	http://dbpedia.org/resource/Time_the_Conqueror
1024.0	bad	Walk It Off	Tapes 'n Tapes	8-Apr-08	61.0	http://dbpedia.org/resource/Walk_It_Off
1027.0	bad	We'll Live and Die in These Towns	The Enemy	9-Jul-07	61.0	http://dbpedia.org/resource/We'll_Live_and_Die_in_These_Towns
1030.0	bad	Who Killed Sgt. Pepper?	The Brian Jonestown Massacre	23-Feb-10	61.0	http://dbpedia.org/resource/Who_Killed_Sgt._Pepper%3F
1031.0	bad	World Wide Rebel Songs	The Nightwatchman	29-Aug-11	61.0	http://dbpedia.org/resource/World_Wide_Rebel_Songs
1033.0	bad	You Can Feel Me	Har Mar Superstar	5-Nov-02	61.0	http://dbpedia.org/resource/You_Can_Feel_Me
1034.0	bad	Yours Truly, Angry Mob	Kaiser Chiefs	27-Mar-07	61.0	http://dbpedia.org/resource/Yours_Truly,_Angry_Mob
1035.0	bad	V Is For Vagina	Puscifer	30-Oct-07	60.0	http://dbpedia.org/resource/%22V%22_Is_for_Vagina
1036.0	bad	American Life	Madonna	22-Apr-03	60.0	http://dbpedia.org/resource/American_Life
1038.0	bad	Back On My B.S.	Busta Rhymes	19-May-09	60.0	http://dbpedia.org/resource/Back_on_My_B.S.
1040.0	bad	Calamity	The Curtains	24-Oct-06	60.0	http://dbpedia.org/resource/Calamity_(album)
1041.0	bad	Calling the World	Rooney	17-Jul-07	60.0	http://dbpedia.org/resource/Calling_the_World
1042.0	bad	Casino Twilight Dogs	Youth Group	30-Jan-07	60.0	http://dbpedia.org/resource/Casino_Twilight_Dogs
1043.0	bad	Congregation Of The Damned	Atreyu	26-Oct-09	60.0	http://dbpedia.org/resource/Congregation_of_the_Damned
1044.0	bad	Conspiracy of One	The Offspring	14-Nov-00	60.0	http://dbpedia.org/resource/Conspiracy_of_One
1046.0	bad	Dead Drunk	Terrestrial Tones	7-Mar-06	60.0	http://dbpedia.org/resource/Dead_Drunk
1047.0	bad	Decent Work For Decent Pay	Diplo	3-Feb-09	60.0	http://dbpedia.org/resource/Decent_Work_for_Decent_Pay
1049.0	bad	Dumb Luck	Dntel	24-Apr-07	60.0	http://dbpedia.org/resource/Dumb_Luck_(album)
1050.0	bad	Dusk And Summer	Dashboard Confessional	27-Jun-06	60.0	http://dbpedia.org/resource/Dusk_and_Summer
1051.0	bad	Familiar To Millions	Oasis	21-Nov-00	60.0	http://dbpedia.org/resource/Familiar_to_Millions
1052.0	bad	Fantasy Ride	Ciara	5-May-09	60.0	http://dbpedia.org/resource/Fantasy_Ride
1054.0	bad	Folker	Paul Westerberg	7-Sep-04	60.0	http://dbpedia.org/resource/Folker
1056.0	bad	Generation Freakshow	Feeder	23-Apr-12	60.0	http://dbpedia.org/resource/Generation_Freakshow_(album)
1057.0	bad	Glass Floor	Maritime	1-Jun-04	60.0	http://dbpedia.org/resource/Glass_Floor
1058.0	bad	Glassheart	Leona Lewis	15-Oct-12	60.0	http://dbpedia.org/resource/Glassheart
1059.0	bad	Golden Lies	Meat Puppets	26-Sep-00	60.0	http://dbpedia.org/resource/Golden_Lies
1060.0	bad	Grey Oceans	CocoRosie	11-May-10	60.0	http://dbpedia.org/resource/Grey_Oceans
1062.0	bad	In Case You Didn't Know	Olly Murs	25-Nov-11	60.0	http://dbpedia.org/resource/In_Case_You_Didn't_Know
1063.0	bad	In Some Way, Shape, or Form	Four Year Strong	8-Nov-11	60.0	http://dbpedia.org/resource/In_Some_Way,_Shape_or_Form
1064.0	bad	Invaders Must Die	The Prodigy	3-Mar-09	60.0	http://dbpedia.org/resource/Invaders_Must_Die
1066.0	bad	Lessons In Love	Lloyd	5-Aug-08	60.0	http://dbpedia.org/resource/Lessons_in_Love_(Lloyd_album)
1069.0	bad	Lucky Old Sun	Kenny Chesney	14-Oct-08	60.0	http://dbpedia.org/resource/Lucky_Old_Sun
1071.0	bad	Mink Car	They Might Be Giants	11-Sep-01	60.0	http://dbpedia.org/resource/Mink_Car
1072.0	bad	Morning Tide	The Little Ones	7-Oct-08	60.0	http://dbpedia.org/resource/Morning_Tide
1073.0	bad	Night On Fire	VHS or Beta	21-Sep-04	60.0	http://dbpedia.org/resource/Night_on_Fire
1074.0	bad	No Hope, No Future	Good Shoes	25-Jan-10	60.0	http://dbpedia.org/resource/No_Hope,_No_Future
1075.0	bad	No Mundane Options	The Paddingtons	3-Nov-08	60.0	http://dbpedia.org/resource/No_Mundane_Options
1076.0	bad	One Plus One Is One	Badly Drawn Boy	27-Jul-04	60.0	http://dbpedia.org/resource/One_Plus_One_Is_One
1077.0	bad	Out of Frequency	The Asteroids Galaxy Tour	31-Jan-12	60.0	http://dbpedia.org/resource/Out_of_Frequency
1078.0	bad	Own the Night	Lady Antebellum	13-Sep-11	60.0	http://dbpedia.org/resource/Own_the_Night
1079.0	bad	Peaceful, The World Lays Me Down	Noah and the Whale	16-Sep-08	60.0	http://dbpedia.org/resource/Peaceful,_the_World_Lays_Me_Down
1081.0	bad	Razorlight	Razorlight	22-Aug-06	60.0	http://dbpedia.org/resource/Razorlight_(album)
1082.0	bad	Reanimation	Linkin Park	30-Jul-02	60.0	http://dbpedia.org/resource/Reanimation
1086.0	bad	Shobaleader One: d'Demonstrator	Squarepusher	19-Oct-10	60.0	http://dbpedia.org/resource/Shobaleader_One:_d'Demonstrator
1087.0	bad	Sixes & Sevens	Adam Green	18-Mar-08	60.0	http://dbpedia.org/resource/Sixes_&_Sevens
1088.0	bad	Song Yet To Be Sung	Perry Farrell	17-Jul-01	60.0	http://dbpedia.org/resource/Song_Yet_to_Be_Sung
1089.0	bad	Songs About Girls	will.i.am	25-Sep-07	60.0	http://dbpedia.org/resource/Songs_About_Girls
1090.0	bad	Splinter	The Offspring	9-Dec-03	60.0	http://dbpedia.org/resource/Splinter_(The_Offspring_album)
1091.0	bad	St. Jude	The Courteeners	7-Apr-08	60.0	http://dbpedia.org/resource/St._Jude_(album)
1092.0	bad	Strangeland	Keane	8-May-12	60.0	http://dbpedia.org/resource/Strangeland_(album)
1093.0	bad	Strip Me	Natasha Bedingfield	7-Dec-10	60.0	http://dbpedia.org/resource/Strip_Me
1096.0	bad	The Adventures Of Ghosthorse And Stillborn	CocoRosie	10-Apr-07	60.0	http://dbpedia.org/resource/The_Adventures_of_Ghosthorse_and_Stillborn
1098.0	bad	The Golden Age Of Grotesque	Marilyn Manson	13-May-03	60.0	http://dbpedia.org/resource/The_Golden_Age_of_Grotesque
1099.0	bad	The Oracle	Godsmack	4-May-10	60.0	http://dbpedia.org/resource/The_Oracle_(album)
1100.0	bad	The Past Presents The Future	Her Space Holiday	27-Sep-05	60.0	http://dbpedia.org/resource/The_Past_Presents_the_Future
1102.0	bad	The Third Hand	Rjd2	6-Mar-07	60.0	http://dbpedia.org/resource/The_Third_Hand
1103.0	bad	Thecontrollersphere	Of Montreal	26-Apr-11	60.0	http://dbpedia.org/resource/Thecontrollersphere
1104.0	bad	This Kind Of Love	Carly Simon	29-Apr-08	60.0	http://dbpedia.org/resource/This_Kind_of_Love
1105.0	bad	Threes	Sparta	24-Oct-06	60.0	http://dbpedia.org/resource/Threes_(album)
1106.0	bad	Trilla	Rick Ross	11-Mar-08	60.0	http://dbpedia.org/resource/Trilla
1109.0	bad	We Sing, We Dance, We Steal Things	Jason Mraz	13-May-08	60.0	http://dbpedia.org/resource/We_Sing._We_Dance._We_Steal_Things.
1112.0	bad	Year Of The Dog... Again	DMX	1-Aug-06	60.0	http://dbpedia.org/resource/Year_of_the_Dog..._Again
1113.0	bad	You Gotta Go There To Come Back	Stereophonics	9-Sep-03	60.0	http://dbpedia.org/resource/You_Gotta_Go_There_to_Come_Back
1114.0	bad	Happy In Galoshes	Scott Weiland	25-Nov-08	59.0	http://dbpedia.org/resource/%22Happy%22_in_Galoshes
1115.0	bad	55 Cadillac	Andrew W.K.	8-Sep-09	59.0	http://dbpedia.org/resource/55_Cadillac
1117.0	bad	America's Sweetheart	Courtney Love	10-Feb-04	59.0	http://dbpedia.org/resource/America's_Sweetheart_(album)
1118.0	bad	American Capitalist	Five Finger Death Punch	11-Oct-11	59.0	http://dbpedia.org/resource/American_Capitalist
1119.0	bad	American Tragedy	Hollywood Undead	5-Apr-11	59.0	http://dbpedia.org/resource/American_Tragedy_Redux
1121.0	bad	Born Villain	Marilyn Manson	1-May-12	59.0	http://dbpedia.org/resource/Born_Villain
1123.0	bad	Chickenfoot III	Chickenfoot	27-Sep-11	59.0	http://dbpedia.org/resource/Chickenfoot_III
1124.0	bad	Crunk Rock	Lil Jon	8-Jun-10	59.0	http://dbpedia.org/resource/Crunk_Rock
1126.0	bad	Dead Son Rising	Gary Numan	6-Dec-11	59.0	http://dbpedia.org/resource/Dead_Son_Rising
1127.0	bad	Definition Of Real	Plies	10-Jun-08	59.0	http://dbpedia.org/resource/Definition_of_Real
1128.0	bad	Early 21st Century Blues	Cowboy Junkies	16-Aug-05	59.0	http://dbpedia.org/resource/Early_21st_Century_Blues
1130.0	bad	Everyday I Said A Prayer For Kathy And Made A One Inch Square	Wheat	22-May-07	59.0	http://dbpedia.org/resource/Everyday_I_Said_a_Prayer_for_Kathy_and_Made_a_One_Inch_Square
1131.0	bad	Fearless Love	Melissa Etheridge	27-Apr-10	59.0	http://dbpedia.org/resource/Fearless_Love
1132.0	bad	Getting Away With Murder	Papa Roach	31-Aug-04	59.0	http://dbpedia.org/resource/Getting_Away_with_Murder_(album)
1133.0	bad	Gloriana	Gloriana	4-Aug-09	59.0	http://dbpedia.org/resource/Gloriana_(album)
1134.0	bad	Go Now and Live	We Are the Ocean	25-Apr-11	59.0	http://dbpedia.org/resource/Go_Now_and_Live
1135.0	bad	Grrr...	Bishop Allen	10-Mar-09	59.0	http://dbpedia.org/resource/Grrr...
1136.0	bad	Hello Waveforms	William Orbit	21-Feb-06	59.0	http://dbpedia.org/resource/Hello_Waveforms
1137.0	bad	I Created Disco	Calvin Harris	4-Sep-07	59.0	http://dbpedia.org/resource/I_Created_Disco
1138.0	bad	In Our Space Hero Suits	Those Dancing Days	6-Oct-08	59.0	http://dbpedia.org/resource/In_Our_Space_Hero_Suits
1139.0	bad	Judgement Days	Ms. Dynamite	3-Oct-05	59.0	http://dbpedia.org/resource/Judgement_Days
1140.0	bad	Keep Calm And Carry On	Stereophonics	11-May-10	59.0	http://dbpedia.org/resource/Keep_Calm_and_Carry_On_(album)
1142.0	bad	Land Air Sea	The Special Goodness	20-Jan-04	59.0	http://dbpedia.org/resource/Land_Air_Sea
1143.0	bad	Laugh Now, Cry Later	Ice Cube	6-Jun-06	59.0	http://dbpedia.org/resource/Laugh_Now,_Cry_Later
1145.0	bad	Let's Just Be	Joseph Arthur	17-Apr-07	59.0	http://dbpedia.org/resource/Let's_Just_Be
1146.0	bad	Lights And Sounds	Yellowcard	24-Jan-06	59.0	http://dbpedia.org/resource/Lights_and_Sounds
1149.0	bad	Love The Future	Chester French	21-Apr-09	59.0	http://dbpedia.org/resource/Love_the_Future
1150.0	bad	Malpractice	Redman	22-May-01	59.0	http://dbpedia.org/resource/Malpractice_(Redman_album)
1151.0	bad	Man Vs Machine	Xzibit	1-Oct-02	59.0	http://dbpedia.org/resource/Man_vs._Machine
1152.0	bad	Milk Cow Blues	Willie Nelson	19-Sep-00	59.0	http://dbpedia.org/resource/Milk_Cow_Blues
1153.0	bad	Motown: A Journey Through Hitsville USA	Boyz II Men	13-Nov-07	59.0	http://dbpedia.org/resource/Motown:_A_Journey_Through_Hitsville_USA
1154.0	bad	Mr. Brown	Sleepy Brown	3-Oct-06	59.0	http://dbpedia.org/resource/Mr._Brown_(album)
1156.0	bad	Night Train [EP]	Keane	11-May-10	59.0	http://dbpedia.org/resource/Night_Train_(EP)
1159.0	bad	Out Of The Vein	Third Eye Blind	13-May-03	59.0	http://dbpedia.org/resource/Out_of_the_Vein
1160.0	bad	Pain Is Love	Ja Rule	2-Oct-01	59.0	http://dbpedia.org/resource/Pain_Is_Love
1162.0	bad	Remind Me Where The Light Is	Great Northern	28-Apr-09	59.0	http://dbpedia.org/resource/Remind_Me_Where_the_Light_Is
1163.0	bad	Righteous Love	Joan Osborne	12-Sep-00	59.0	http://dbpedia.org/resource/Righteous_Love
1166.0	bad	Season Of Poison	Shiny Toy Guns	4-Nov-08	59.0	http://dbpedia.org/resource/Season_of_Poison
1167.0	bad	Shaman	Santana	22-Oct-02	59.0	http://dbpedia.org/resource/Shaman_(album)
1168.0	bad	Slave to the Game	Emmure	10-Apr-12	59.0	http://dbpedia.org/resource/Slave_to_the_Game
1169.0	bad	So Amazin'	Christina Milian	16-May-06	59.0	http://dbpedia.org/resource/So_Amazin'
1170.0	bad	Someday This Could All Be Yours, Vol. 1	The Paper Chase	26-May-09	59.0	http://dbpedia.org/resource/Someday_This_Could_All_Be_Yours,_Vol._1
1173.0	bad	Ten Thousand Fists	Disturbed	20-Sep-05	59.0	http://dbpedia.org/resource/Ten_Thousand_Fists
1174.0	bad	First of the Microbe Hunters	Stereolab	16-May-00	59.0	http://dbpedia.org/resource/The_First_of_the_Microbe_Hunters
1175.0	bad	The Lonely Position of Neutral	Trust Company	23-Jul-02	59.0	http://dbpedia.org/resource/The_Lonely_Position_of_Neutral
1176.0	bad	The Loudest Engine	Howling Bells	12-Sep-11	59.0	http://dbpedia.org/resource/The_Loudest_Engine
1178.0	bad	New Danger	Mos Def	12-Oct-04	59.0	http://dbpedia.org/resource/The_New_Danger
1179.0	bad	The Seventh Seal	Rakim	17-Nov-09	59.0	http://dbpedia.org/resource/The_Seventh_Seal_(Rakim_album)
1180.0	bad	The Spine	They Might Be Giants	13-Jul-04	59.0	http://dbpedia.org/resource/The_Spine
1181.0	bad	The Verge	There for Tomorrow	28-Jun-11	59.0	http://dbpedia.org/resource/The_Verge_(album)
1182.0	bad	The View from the Bottom	Lit	19-Jun-12	59.0	http://dbpedia.org/resource/The_View_from_the_Bottom
1183.0	bad	This Modern Glitch	The Wombats	26-Apr-11	59.0	http://dbpedia.org/resource/The_Wombats_Proudly_Present:_This_Modern_Glitch
1184.0	bad	Trapped Animal	The Slits	20-Oct-09	59.0	http://dbpedia.org/resource/Trapped_Animal
1185.0	bad	Trinity (Past, Present and Future)	Slum Village	13-Aug-02	59.0	http://dbpedia.org/resource/Trinity_(Past,_Present_and_Future)
1187.0	bad	Unfamiliar Faces	Matt Costa	22-Jan-08	59.0	http://dbpedia.org/resource/Unfamiliar_Faces
1189.0	bad	Welcome To The Dollhouse	Danity Kane	18-Mar-08	59.0	http://dbpedia.org/resource/Welcome_to_the_Dollhouse_(album)
1191.0	bad	X Marks Destination	The Whip	3-Mar-09	59.0	http://dbpedia.org/resource/X_Marks_Destination
1192.0	bad	Yeah Ghost	Zero 7	29-Sep-09	59.0	http://dbpedia.org/resource/Yeah_Ghost
1193.0	bad	You Have No Idea What You're Getting Yourself Into	Does It Offend You, Yeah?	15-Apr-08	59.0	http://dbpedia.org/resource/You_Have_No_Idea_What_You're_Getting_Yourself_Into
1194.0	bad	2000 Years of Human Error	Godhead	23-Jan-01	58.0	http://dbpedia.org/resource/2000_Years_of_Human_Error
1195.0	bad	31 Minutes To Takeoff	Mike Posner	10-Aug-10	58.0	http://dbpedia.org/resource/31_Minutes_to_Takeoff
1196.0	bad	A French Kiss In The Chaos	Reverend and the Makers	27-Jul-09	58.0	http://dbpedia.org/resource/A_French_Kiss_in_the_Chaos
1197.0	bad	A Funk Odyssey	Jamiroquai	11-Sep-01	58.0	http://dbpedia.org/resource/A_Funk_Odyssey
1199.0	bad	Alter The Ending	Dashboard Confessional	10-Nov-09	58.0	http://dbpedia.org/resource/Alter_the_Ending
1200.0	bad	Anywhere I Lay My Head	Scarlett Johansson	20-May-08	58.0	http://dbpedia.org/resource/Anywhere_I_Lay_My_Head
1201.0	bad	Ariels	Bent	16-Aug-04	58.0	http://dbpedia.org/resource/Ariels
1203.0	bad	Beat 'Em Up	Iggy Pop	17-Jul-01	58.0	http://dbpedia.org/resource/Beat_'Em_Up
1204.0	bad	Best Night of My Life	Jamie Foxx	21-Dec-10	58.0	http://dbpedia.org/resource/Best_Night_of_My_Life
1205.0	bad	Big Talk	Big Talk	19-Jul-11	58.0	http://dbpedia.org/resource/Big_Talk_(album)
1206.0	bad	Bloodless Coup	Bell X1	12-Apr-11	58.0	http://dbpedia.org/resource/Bloodless_Coup
1208.0	bad	Borrowed Heaven	The Corrs	8-Jun-04	58.0	http://dbpedia.org/resource/Borrowed_Heaven
1209.0	bad	Britney	Britney Spears	6-Nov-01	58.0	http://dbpedia.org/resource/Britney_(album)
1212.0	bad	D12 World	D12	27-Apr-04	58.0	http://dbpedia.org/resource/D12_World
1216.0	bad	Doggumentary	Snoop Dogg	29-Mar-11	58.0	http://dbpedia.org/resource/Doggumentary
1217.0	bad	Emotion & Commotion	Jeff Beck	13-Apr-10	58.0	http://dbpedia.org/resource/Emotion_&_Commotion
1218.0	bad	Euphoric Heartbreak	Glasvegas	4-Apr-11	58.0	http://dbpedia.org/resource/Euphoric_Heartbreak
1219.0	bad	Fallen Empires	Snow Patrol	10-Jan-12	58.0	http://dbpedia.org/resource/Fallen_Empires_(album)
1221.0	bad	Forever the Sickest Kids	Forever the Sickest Kids	1-Mar-11	58.0	http://dbpedia.org/resource/Forever_the_Sickest_Kids_(album)
1222.0	bad	Goodbye Lullaby	Avril Lavigne	8-Mar-11	58.0	http://dbpedia.org/resource/Goodbye_Lullaby
1227.0	bad	I Love You, Dude	Digitalism	5-Jul-11	58.0	http://dbpedia.org/resource/I_Love_You_Dude
1228.0	bad	In Between Dreams	Jack Johnson	1-Mar-05	58.0	http://dbpedia.org/resource/In_Between_Dreams
1229.0	bad	Jennifer Hudson	Jennifer Hudson	30-Sep-08	58.0	http://dbpedia.org/resource/Jennifer_Hudson_(album)
1231.0	bad	Lies For The Liars	The Used	22-May-07	58.0	http://dbpedia.org/resource/Lies_for_the_Liars
1232.0	bad	Live From Dakota	Stereophonics	18-Apr-06	58.0	http://dbpedia.org/resource/Live_from_Dakota
1235.0	bad	My Favorite Headache	Geddy Lee	14-Nov-00	58.0	http://dbpedia.org/resource/My_Favourite_Headache
1236.0	bad	Romance At Short Notice	Dirty Pretty Things	30-Jun-08	58.0	http://dbpedia.org/resource/Romance_at_Short_Notice
1237.0	bad	Scab Dates	The Mars Volta	8-Nov-05	58.0	http://dbpedia.org/resource/Scabdates
1239.0	bad	The High End Of Low	Marilyn Manson	26-May-09	58.0	http://dbpedia.org/resource/The_High_End_of_Low
1240.0	bad	Lateness of the Hour	Alex Clare	8-May-12	58.0	http://dbpedia.org/resource/The_Lateness_of_the_Hour_(album)
1241.0	bad	The Path of Totality	Korn	6-Dec-11	58.0	http://dbpedia.org/resource/The_Path_of_Totality
1242.0	bad	The Sellout	Macy Gray	22-Jun-10	58.0	http://dbpedia.org/resource/The_Sellout
1243.0	bad	The Sweet Escape	Gwen Stefani	5-Dec-06	58.0	http://dbpedia.org/resource/The_Sweet_Escape
1244.0	bad	The Tight Connection	I Am The World Trade Center	9-Jul-02	58.0	http://dbpedia.org/resource/The_Tight_Connection
1245.0	bad	Time for Annihilation: On the Record and on the Road	Papa Roach	31-Aug-10	58.0	http://dbpedia.org/resource/Time_for_Annihilation
1246.0	bad	To Lose My Life	White Lies	17-Mar-09	58.0	http://dbpedia.org/resource/To_Lose_My_Life...
1248.0	bad	We Global	DJ Khaled	16-Sep-08	58.0	http://dbpedia.org/resource/We_Global
1249.0	bad	Winner Stays On	Roll Deep	8-Nov-10	58.0	http://dbpedia.org/resource/Winner_Stays_On
1250.0	bad	Young the Giant	Young the Giant	25-Jan-11	58.0	http://dbpedia.org/resource/Young_the_Giant_(album)
1252.0	bad	Booming Back At You	Junkie XL	11-Mar-08	57.0	http://dbpedia.org/resource/Booming_Back_at_You
1254.0	bad	Chickenfoot	Chickenfoot	5-Jun-09	57.0	http://dbpedia.org/resource/Chickenfoot_III
1255.0	bad	Cocky	Kid Rock	20-Nov-01	57.0	http://dbpedia.org/resource/Cocky_(album)
1256.0	bad	Come Through for You	Javier Colon	15-Nov-11	57.0	http://dbpedia.org/resource/Come_Through_for_You
1257.0	bad	Crossing The Rubicon	The Sounds	2-Jun-09	57.0	http://dbpedia.org/resource/Crossing_the_Rubicon_(The_Sounds_album)
1258.0	bad	Details	Frou Frou	13-Aug-02	57.0	http://dbpedia.org/resource/Details_(album)
1259.0	bad	Eats Darkness	Apostle Of Hustle	19-May-09	57.0	http://dbpedia.org/resource/Eats_Darkness
1260.0	bad	Electra Heart	Marina and the Diamonds	10-Jul-12	57.0	http://dbpedia.org/resource/Electra_Heart
1261.0	bad	Exit 13	LL Cool J	9-Sep-08	57.0	http://dbpedia.org/resource/Exit_13
1262.0	bad	Ferrari Boyz	Waka Flocka Flame	9-Aug-11	57.0	http://dbpedia.org/resource/Ferrari_Boyz
1263.0	bad	Ghetto Postage	Master P	28-Nov-00	57.0	http://dbpedia.org/resource/Ghetto_Postage
1264.0	bad	Golden Delicious	Mike Doughty	19-Feb-08	57.0	http://dbpedia.org/resource/Golden_Delicious_(album)
1266.0	bad	Hotel Paper	Michelle Branch	24-Jun-03	57.0	http://dbpedia.org/resource/Hotel_Paper
1268.0	bad	Human After All	Daft Punk	15-Mar-05	57.0	http://dbpedia.org/resource/Human_After_All
1269.0	bad	Humanoid	Tokio Hotel	6-Oct-09	57.0	http://dbpedia.org/resource/Humanoid_(album)
1270.0	bad	If Only You Were Lonely	Hawthorne Heights	28-Feb-06	57.0	http://dbpedia.org/resource/If_Only_You_Were_Lonely
1271.0	bad	Is the World Strange or Am I Strange?	Cosmo Jarvis	11-Oct-11	57.0	http://dbpedia.org/resource/Is_the_World_Strange_or_Am_I_Strange%3F
1272.0	bad	It Is Time For A Love Revolution	Lenny Kravitz	5-Feb-08	57.0	http://dbpedia.org/resource/It_Is_Time_for_a_Love_Revolution
1273.0	bad	Korn III: Remember Who You Are	Korn	13-Jul-10	57.0	http://dbpedia.org/resource/Korn_III:_Remember_Who_You_Are
1274.0	bad	Language. Sex. Violence. Other?	Stereophonics	29-Mar-05	57.0	http://dbpedia.org/resource/Language._Sex._Violence._Other%3F
1275.0	bad	Live on I-5	Soundgarden	22-Mar-11	57.0	http://dbpedia.org/resource/Live_on_I-5
1276.0	bad	Love Is Dead	Kerli	8-Jul-08	57.0	http://dbpedia.org/resource/Love_Is_Dead_(Kerli_album)
1277.0	bad	Mad Season	Matchbox Twenty	23-May-00	57.0	http://dbpedia.org/resource/Mad_Season_(album)
1279.0	bad	Panic of Girls	Blondie	13-Sep-11	57.0	http://dbpedia.org/resource/Panic_of_Girls
1280.0	bad	Raditude	Weezer	3-Nov-09	57.0	http://dbpedia.org/resource/Raditude
1281.0	bad	Raymond v. Raymond	Usher	30-Mar-10	57.0	http://dbpedia.org/resource/Raymond_v._Raymond
1284.0	bad	Slow Motion Daydream	Everclear	11-Mar-03	57.0	http://dbpedia.org/resource/Slow_Motion_Daydream
1285.0	bad	So Long, Astoria	The Ataris	4-Mar-03	57.0	http://dbpedia.org/resource/So_Long,_Astoria
1286.0	bad	Spot the Difference	Squeeze	3-Aug-10	57.0	http://dbpedia.org/resource/Spot_the_Difference
1287.0	bad	Stir The Blood	The Bravery	1-Dec-09	57.0	http://dbpedia.org/resource/Stir_the_Blood
1288.0	bad	Streetlights	Kurupt	20-Apr-10	57.0	http://dbpedia.org/resource/Streetlights_(Kurupt_album)
1289.0	bad	Suite #420	Devin The Dude	20-Apr-10	57.0	http://dbpedia.org/resource/Suite_420
1290.0	bad	Ten$ion	Die Antwoord	7-Feb-12	57.0	http://dbpedia.org/resource/Ten$Ion
1291.0	bad	The Alphabet Of Hurricanes	Tom McRae	16-Mar-10	57.0	http://dbpedia.org/resource/The_Alphabet_of_Hurricanes
1293.0	bad	The Handler	Har Mar Superstar	14-Sep-04	57.0	http://dbpedia.org/resource/The_Handler
1294.0	bad	The Magnificent Tree	Hooverphonic	26-Sep-00	57.0	http://dbpedia.org/resource/The_Magnificent_Tree
1295.0	bad	The Road And The Radio	Kenny Chesney	8-Nov-05	57.0	http://dbpedia.org/resource/The_Road_and_the_Radio
1298.0	bad	Tinted Windows	Tinted Windows	21-Apr-09	57.0	http://dbpedia.org/resource/Tinted_Windows_(album)
1300.0	bad	Uncle Dysfunktional	Happy Mondays	2-Jul-07	57.0	http://dbpedia.org/resource/Uncle_Dysfunktional
1301.0	bad	Universal Pulse	311	19-Jul-11	57.0	http://dbpedia.org/resource/Universal_Pulse
1302.0	bad	Weapons Of Mass Destruction	Xzibit	14-Dec-04	57.0	http://dbpedia.org/resource/Weapons_of_Mass_Destruction_(album)
1303.0	bad	Welcome Back	Mase	24-Aug-04	57.0	http://dbpedia.org/resource/Welcome_Back_(Mase_album)
1304.0	bad	Welcome To The North	The Music	19-Oct-04	57.0	http://dbpedia.org/resource/Welcome_to_the_North
1305.0	bad	Wikked Lil' Grrrls	Esthero	28-Jun-05	57.0	http://dbpedia.org/resource/Wikked_Lil'_Grrrls
1307.0	bad	Around The Sun	R.E.M.	5-Oct-04	56.0	http://dbpedia.org/resource/Around_the_Sun
1309.0	bad	Asleep In The Bread Aisle	Asher Roth	21-Apr-09	56.0	http://dbpedia.org/resource/Asleep_in_the_Bread_Aisle
1310.0	bad	At The End Of Paths Taken	Cowboy Junkies	17-Apr-07	56.0	http://dbpedia.org/resource/At_the_End_of_Paths_Taken
1311.0	bad	Attak	KMFDM	19-Mar-02	56.0	http://dbpedia.org/resource/Attak
1316.0	bad	Dirty Vegas	Dirty Vegas	4-Jun-02	56.0	http://dbpedia.org/resource/Dirty_Vegas_(album)
1317.0	bad	Divided By Night	The Crystal Method	12-May-09	56.0	http://dbpedia.org/resource/Divided_by_Night
1318.0	bad	Doin' It Again	Skepta	31-Jan-11	56.0	http://dbpedia.org/resource/Doin'_It_Again
1319.0	bad	Down In Albion	Babyshambles	14-Feb-06	56.0	http://dbpedia.org/resource/Down_in_Albion
